"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"136S.00","Hazardous alcohol use","136S.00",,"21496","IMRD"
"136T.00","Harmful alcohol use","136T.00",,"21822","IMRD"
"13ZY.00","Disqualified from driving due to excess alcohol","13ZY.00",,"480","IMRD"
"1462.00","H/O: alcoholism","1462.00",,"9538","IMRD"
"1B1c.00","Alcohol induced hallucinations","1B1c.00",,"674","IMRD"
"2126C00","Alcohol dependence resolved","2126C00",,"293","IMRD"
"7P22100","Delivery of rehabilitation for alcohol addiction","7P22100",,"631","IMRD"
"8G32.00","Aversion therapy - alcoholism","8G32.00",,"373","IMRD"
"8IAF.00","Brief intervention for excessive alcohol consumptn declined","8IAF.00",,"30347","IMRD"
"8IAt.00","Extended interven for excessive alcohol consumption declined","8IAt.00",,"834","IMRD"
"9k1A.00","Brief intervention for excessive alcohol consumptn completed","9k1A.00",,"120015","IMRD"
"9k1B.00","Extended intervention for excessive alcohol consumptn complt","9k1B.00",,"5627","IMRD"
"C150500","Alcohol-induced pseudo-Cushing's syndrome","C150500",,"20","IMRD"
"E01..00","Alcoholic psychoses","E01..00",,"723","IMRD"
"E010.00","Alcohol withdrawal delirium","E010.00",,"2071","IMRD"
"E011.00","Alcohol amnestic syndrome","E011.00",,"106","IMRD"
"E011000","Korsakov's alcoholic psychosis","E011000",,"2053","IMRD"
"E011100","Korsakov's alcoholic psychosis with peripheral neuritis","E011100",,"102","IMRD"
"E011200","Wernicke-Korsakov syndrome","E011200",,"596","IMRD"
"E011z00","Alcohol amnestic syndrome NOS","E011z00",,"9","IMRD"
"E012.00","Other alcoholic dementia","E012.00",,"229","IMRD"
"E012.11","Alcoholic dementia NOS","E012.11",,"1039","IMRD"
"E012000","Chronic alcoholic brain syndrome","E012000",,"106","IMRD"
"E013.00","Alcohol withdrawal hallucinosis","E013.00",,"289","IMRD"
"E014.00","Pathological alcohol intoxication","E014.00",,"86","IMRD"
"E015.00","Alcoholic paranoia","E015.00",,"195","IMRD"
"E01y.00","Other alcoholic psychosis","E01y.00",,"379","IMRD"
"E01y000","Alcohol withdrawal syndrome","E01y000",,"39439","IMRD"
"E01yz00","Other alcoholic psychosis NOS","E01yz00",,"13","IMRD"
"E01z.00","Alcoholic psychosis NOS","E01z.00",,"150","IMRD"
"E23..00","Alcohol dependence syndrome","E23..00",,"257340","IMRD"
"E23..11","Alcoholism","E23..11",,"59521","IMRD"
"E23..12","Alcohol problem drinking","E23..12",,"135630","IMRD"
"E230.00","Acute alcoholic intoxication in alcoholism","E230.00",,"6741","IMRD"
"E230.11","Alcohol dependence with acute alcoholic intoxication","E230.11",,"108","IMRD"
"E230000","Acute alcoholic intoxication, unspecified, in alcoholism","E230000",,"227","IMRD"
"E230100","Continuous acute alcoholic intoxication in alcoholism","E230100",,"41","IMRD"
"E230200","Episodic acute alcoholic intoxication in alcoholism","E230200",,"125","IMRD"
"E230300","Acute alcoholic intoxication in remission, in alcoholism","E230300",,"174","IMRD"
"E230z00","Acute alcoholic intoxication in alcoholism NOS","E230z00",,"291","IMRD"
"E231.00","Chronic alcoholism","E231.00",,"3498","IMRD"
"E231.11","Dipsomania","E231.11",,"42","IMRD"
"E231000","Unspecified chronic alcoholism","E231000",,"296","IMRD"
"E231100","Continuous chronic alcoholism","E231100",,"607","IMRD"
"E231200","Episodic chronic alcoholism","E231200",,"584","IMRD"
"E231300","Chronic alcoholism in remission","E231300",,"542","IMRD"
"E231z00","Chronic alcoholism NOS","E231z00",,"2892","IMRD"
"E23z.00","Alcohol dependence syndrome NOS","E23z.00",,"13392","IMRD"
"E250.00","Nondependent alcohol abuse","E250.00",,"56722","IMRD"
"E250000","Nondependent alcohol abuse, unspecified","E250000",,"44743","IMRD"
"E250100","Nondependent alcohol abuse, continuous","E250100",,"904","IMRD"
"E250200","Nondependent alcohol abuse, episodic","E250200",,"3413","IMRD"
"E250300","Nondependent alcohol abuse in remission","E250300",,"148","IMRD"
"E250z00","Nondependent alcohol abuse NOS","E250z00",,"4032","IMRD"
"Eu04.00","[X]Delirium, not induced by alcohol+other psychoactive subs","Eu04.00",,"877","IMRD"
"Eu10.00","[X]Mental and behavioural disorders due to use of alcohol","Eu10.00",,"1731","IMRD"
"Eu10000","[X]Mental & behav dis due to use alcohol: acute intoxication","Eu10000",,"642","IMRD"
"Eu10011","[X]Acute alcoholic drunkenness","Eu10011",,"2087","IMRD"
"Eu10100","[X]Mental and behav dis due to use of alcohol: harmful use","Eu10100",,"467","IMRD"
"Eu10200","[X]Mental and behav dis due to use alcohol: dependence syndr","Eu10200",,"3247","IMRD"
"Eu10211","[X]Alcohol addiction","Eu10211",,"3687","IMRD"
"Eu10212","[X]Chronic alcoholism","Eu10212",,"2292","IMRD"
"Eu10213","[X]Dipsomania","Eu10213",,"2","IMRD"
"Eu10300","[X]Mental and behav dis due to use alcohol: withdrawal state","Eu10300",,"258","IMRD"
"Eu10400","[X]Men & behav dis due alcohl: withdrawl state with delirium","Eu10400",,"122","IMRD"
"Eu10411","[X]Delirium tremens, alcohol induced","Eu10411",,"1678","IMRD"
"Eu10500","[X]Mental & behav dis due to use alcohol: psychotic disorder","Eu10500",,"232","IMRD"
"Eu10511","[X]Alcoholic hallucinosis","Eu10511",,"534","IMRD"
"Eu10512","[X]Alcoholic jealousy","Eu10512",,"12","IMRD"
"Eu10513","[X]Alcoholic paranoia","Eu10513",,"134","IMRD"
"Eu10514","[X]Alcoholic psychosis NOS","Eu10514",,"656","IMRD"
