"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"161","Migraine","F26..00",,"1502352","CPRD_GOLD"
"321","Periodic migrainous neuralgia","F262500",,"7560","CPRD_GOLD"
"2424","Common migraine","F261.00",,"8416","CPRD_GOLD"
"2861","Abdominal migraine","F262200",,"11545","CPRD_GOLD"
"3220","Classical migraine","F260.00",,"25372","CPRD_GOLD"
"3658","Hemiplegic migraine","F26y000",,"8960","CPRD_GOLD"
"5029","H/O: migraine","1474.00",,"78181","CPRD_GOLD"
"5509","Migraine variants","F262.00",,"1044","CPRD_GOLD"
"6433","Abdominal migraine - symptom","1967.00",,"1804","CPRD_GOLD"
"9004","Basilar migraine","F262300",,"1756","CPRD_GOLD"
"9633","Atypical migraine","F261000",,"3071","CPRD_GOLD"
"10583","Ophthalmic migraine","F262400",,"3110","CPRD_GOLD"
"11138","Migraine - menstrual","K584.11",,"8745","CPRD_GOLD"
"12511","Ophthalmoplegic migraine","F26y100",,"1613","CPRD_GOLD"
"14700","Migraine NOS","F26z.00",,"35319","CPRD_GOLD"
"17762","[D]Abdominal migraine","R090D00",,"911","CPRD_GOLD"
"22685","Status migrainosus","F26y200",,"350","CPRD_GOLD"
"23621","Migraine variant NOS","F262z00",,"1011","CPRD_GOLD"
"27930","Complicated migraine","F26y300",,"897","CPRD_GOLD"
"28031","Other forms of migraine","F26y.00",,"727","CPRD_GOLD"
"28092","Other forms of migraine NOS","F26yz00",,"768","CPRD_GOLD"
"41497","Common migraine NOS","F261z00",,"5687","CPRD_GOLD"
"53813","[X]Other migraine","Fyu5300",,"188","CPRD_GOLD"
"65262","Moebius' ophthalmoplegic migraine","F26y111",,"12","CPRD_GOLD"
"103451","H/O migraine with aura","1474000",,"2207","CPRD_GOLD"
"103502","Migraine with aura","F260.11",,"3357","CPRD_GOLD"
"103602","Migraine without aura","F261.11",,"527","CPRD_GOLD"
"103973","Migraine induced by oestrogen contraceptive","F262800",,"32","CPRD_GOLD"
