"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","DATABASE"
"3728","Loratadine5 mgTabletOral","","","","","UHB"
"160","Cetirizine10 mgTabletOral","","","","","UHB"
"4667","Loratadine20 mgTabletOral","","","","","UHB"
"2555","Loratadine10 mgSyrupOral","","","","","UHB"
"3448","Cetirizine10 mgOral SolutionGastrost.","","","","","UHB"
"2750","Cetirizine5 mgTabletOral","","","","","UHB"
"2308",".acrivastine8 mgTabletOral","","","","","UHB"
"4298","Levocetirizine5 mgTabletOral","","","","","UHB"
"4811","LoratadineTabletOral","","","","","UHB"
"397","Fexofenadine180 mgTabletOral","","","","","UHB"
"2233","Fexofenadine120 mgTabletOral","","","","","UHB"
"2232","FexofenadineTabletOral","","","","","UHB"
"3794","Desloratadine5 mgTabletOral","","","","","UHB"
"308","Loratadine10 mgTabletOral","","","","","UHB"
