"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"636","Anxiety states","E200.00",,"1507776","CPRD_GOLD"
"655","Anxiety with depression","E200300",,"1076791","CPRD_GOLD"
"962","[X]Anxiety neurosis","Eu41111",,"7442","CPRD_GOLD"
"1510","Cancer phobia","E202B00",,"6413","CPRD_GOLD"
"1723","Claustrophobia","E202800",,"11265","CPRD_GOLD"
"1758","Chronic anxiety","E200400",,"60749","CPRD_GOLD"
"2300","Phobia unspecified","E202000",,"22250","CPRD_GOLD"
"2366","Dental phobia","E202C00",,"5804","CPRD_GOLD"
"2571","[X]Agoraphobia","Eu40000",,"23131","CPRD_GOLD"
"3076","Agoraphobia with panic attacks","E202100",,"30511","CPRD_GOLD"
"3407","H/O: anxiety state","1466.00",,"68229","CPRD_GOLD"
"4069","Panic disorder","E200100",,"161317","CPRD_GOLD"
"4081","[X]Panic state","Eu41012",,"4630","CPRD_GOLD"
"4534","Anxiety state NOS","E200z00",,"150130","CPRD_GOLD"
"4634","Recurrent anxiety","E200500",,"13122","CPRD_GOLD"
"4659","Generalised anxiety disorder","E200200",,"62742","CPRD_GOLD"
"5385","[X]Other anxiety disorders","Eu41.00",,"14637","CPRD_GOLD"
"6221","Separation anxiety disorder","E292000",,"1295","CPRD_GOLD"
"6939","Anxiety state unspecified","E200000",,"38686","CPRD_GOLD"
"7222","[X]Phobia NOS","Eu40z11",,"7611","CPRD_GOLD"
"7749","[X]Mild anxiety depression","Eu41211",,"11255","CPRD_GOLD"
"7999","Anxiety counselling","Z4L1.00",,"2824","CPRD_GOLD"
"8205","[X]Panic disorder [episodic paroxysmal anxiety]","Eu41000",,"7894","CPRD_GOLD"
"8424","[X]Anxious [avoidant] personality disorder","Eu60600",,"874","CPRD_GOLD"
"9125","Anxiety management training","8G94.00",,"9850","CPRD_GOLD"
"9386","[X]Phobic anxiety disorders","Eu40.00",,"16174","CPRD_GOLD"
"9785","[X]Specific (isolated) phobias","Eu40200",,"4037","CPRD_GOLD"
"9944","Phobic anxiety","E202.12",,"5993","CPRD_GOLD"
"10344","[X]Generalized anxiety disorder","Eu41100",,"26254","CPRD_GOLD"
"11280","[X]Claustrophobia","Eu40213",,"183","CPRD_GOLD"
"11602","[X]Social phobias","Eu40100",,"7623","CPRD_GOLD"
"11764","H/O: agoraphobia","146G.00",,"1164","CPRD_GOLD"
"11913","[X]Mixed anxiety and depressive disorder","Eu41200",,"51757","CPRD_GOLD"
"12508","[X]Needle phobia","Eu40300",,"9138","CPRD_GOLD"
"12635","[X]Simple phobia","Eu40214",,"2768","CPRD_GOLD"
"12838","Agoraphobia without mention of panic attacks","E202200",,"8004","CPRD_GOLD"
"13124","O/E - anxious","2258.00",,"17360","CPRD_GOLD"
"14890","[X]Panic disorder with agoraphobia","Eu40012",,"1616","CPRD_GOLD"
"15220","[X]Persistant anxiety depression","Eu34114",,"8165","CPRD_GOLD"
"16199","Social phobia, fear of eating in public","E202300",,"458","CPRD_GOLD"
"16729","[X]Agoraphobia without history of panic disorder","Eu40011",,"351","CPRD_GOLD"
"17687","[X]Dream anxiety disorder","Eu51511",,"301","CPRD_GOLD"
"18032","[X]Separation anxiety disorder of childhood","Eu93000",,"519","CPRD_GOLD"
"18248","[X]Animal phobias","Eu40212",,"938","CPRD_GOLD"
"18603","Social phobia, fear of public washing","E202500",,"144","CPRD_GOLD"
"20773","[X]Organic anxiety disorder","Eu05400",,"469","CPRD_GOLD"
"20802","Flying phobia","E28z.12",,"5017","CPRD_GOLD"
"23838","[X]Anxiety disorder, unspecified","Eu41z00",,"11153","CPRD_GOLD"
"24066","[X]Other specified anxiety disorders","Eu41y00",,"241","CPRD_GOLD"
"24351","[X]Phobic anxiety disorder of childhood","Eu93100",,"183","CPRD_GOLD"
"25638","[X]Anxiety NOS","Eu41z11",,"19876","CPRD_GOLD"
"25749","Phobia counselling","Z481.00",,"540","CPRD_GOLD"
"26295","Reducing anxiety","Z4I7211",,"231","CPRD_GOLD"
"27685","[X]Other phobic anxiety disorders","Eu40y00",,"142","CPRD_GOLD"
"28106","Acrophobia","E202600",,"189","CPRD_GOLD"
"28167","[X]Anxiety hysteria","Eu41y11",,"214","CPRD_GOLD"
"28925","Referral for guided self-help for anxiety","8HHp.00",,"1801","CPRD_GOLD"
"28938","Animal phobia","E202700",,"514","CPRD_GOLD"
"29907","[X]Social anxiety disorder of childhood","Eu93200",,"1299","CPRD_GOLD"
"31522","Disturbance of anxiety and fearfulness childhood/adolescent","E2D0.00",,"589","CPRD_GOLD"
"31957","Social phobia, fear of public speaking","E202400",,"233","CPRD_GOLD"
"34064","[X]Phobic anxiety disorder, unspecified","Eu40z00",,"912","CPRD_GOLD"
"35594","Disturbance anxiety and fearfulness childhood/adolescent NOS","E2D0z00",,"244","CPRD_GOLD"
"44321","[X]Other mixed anxiety disorders","Eu41300",,"322","CPRD_GOLD"
"50191","[X]Anxiety state","Eu41113",,"5500","CPRD_GOLD"
"61430","[X]Childhood overanxious disorder","Eu93y12",,"9","CPRD_GOLD"
"66806","[X]Nosophobia","Eu45215",,"4","CPRD_GOLD"
"67965","[X]Acrophobia","Eu40211",,"6","CPRD_GOLD"
"93401","Anxious","1B13.12",,"19586","CPRD_GOLD"
"113978","Desensitisation - phobia","Z522400",,"1","CPRD_GOLD"
"114506","Referral for guided self-help for anxiety declined","8IH5300",,"1","CPRD_GOLD"
