"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"95067016","Felty's syndrome","N041.00","57160007","1587","CPRD_AURUM"
"251794010","H/O: rheumatoid arthritis","14G1.00","161567008","39728","CPRD_AURUM"
"297544012","Polyneuropathy in rheumatoid arthritis","F371200","193180002","168","CPRD_AURUM"
"309787016","Rheumatoid arthritis of cervical spine","N040000","201764007","421","CPRD_AURUM"
"309790010","Rheumatoid arthritis of sternoclavicular joint","N040300","201767000","21","CPRD_AURUM"
"309791014","Rheumatoid arthritis of acromioclavicular joint","N040400","201768005","75","CPRD_AURUM"
"309792019","Rheumatoid arthritis of elbow","N040500","201769002","402","CPRD_AURUM"
"309794018","Rheumatoid arthritis of wrist","N040700","201771002","1826","CPRD_AURUM"
"309802019","Rheumatoid arthritis of ankle","N040F00","201779000","244","CPRD_AURUM"
"309803012","Rheumatoid arthritis of subtalar joint","N040G00","201780002","64","CPRD_AURUM"
"309804018","Rheumatoid arthritis of talonavicular joint","N040H00","201781003","78","CPRD_AURUM"
"309816012","Flare of rheumatoid arthritis","N040T00","201791009","10727","CPRD_AURUM"
"426510015","Rheumatoid arthritis - multiple joint","N040S00","287006005","32721","CPRD_AURUM"
"485614018","Rheumatoid nodule","N042200","33719002","2540","CPRD_AURUM"
"1778239014","Rheumatoid lung disease","N042100","398726004","778","CPRD_AURUM"
"1786545019","Rheumatoid lung","N04y000","398726004","352","CPRD_AURUM"
"371261000000111","Delivery of rehabilitation for rheumatoid arthritis","7P20300","231041000000107","4","CPRD_AURUM"
"889731000006111","Rheumatoid arthritis NOS","N040.90","69896004","12394","CPRD_AURUM"
"889741000006118","Rheum. arth. - other joint","N040.91","69896004","44","CPRD_AURUM"
"889751000006116","Rheum. arth. - ankle/foot","N040.92","69896004","270","CPRD_AURUM"
"889761000006119","Rheum. arth. - knee joint","N040.93","69896004","476","CPRD_AURUM"
"889771000006114","Rheum. arth. - hip joint","N040.94","69896004","93","CPRD_AURUM"
"889781000006112","Rheum. arth. - hand joint","N040.95","69896004","875","CPRD_AURUM"
"889791000006110","Rheum. arth. - wrist joint","N040.96","69896004","823","CPRD_AURUM"
"889811000006114","Rheum. arth. - shoulder joint","N040.98","69896004","81","CPRD_AURUM"
"889821000006118","Rheum. arth. - multiple joint","N040.99","69896004","7430","CPRD_AURUM"
"989291000006112","Rheum. arth. - wrist joint","N040799","201771002","4","CPRD_AURUM"
"989301000006113","Rheum. arth. - hand joint","N040899","201772009","3","CPRD_AURUM"
"989321000006115","Rheum. arth. - knee joint","N040D99","201777003","1","CPRD_AURUM"
"989331000006117","Rheum. arth. - ankle/foot","N040F99","201779000","1","CPRD_AURUM"
"1875561000006119","Rheumatoid arthritis monitoring invitation","","1875561000006103","40","CPRD_AURUM"
