"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"J990","Rheumatoid lung disease","J99.0","","ICD10"
"M05","Seropositive rheumatoid arthritis","M05","","ICD10"
"M050","Felty syndrome","M05.0","","ICD10"
"M0500","Felty syndrome","M05.00","","ICD10"
"M0501","Felty syndrome","M05.01","","ICD10"
"M0502","Felty syndrome","M05.02","","ICD10"
"M0503","Felty syndrome","M05.03","","ICD10"
"M0504","Felty syndrome","M05.04","","ICD10"
"M0505","Felty syndrome","M05.05","","ICD10"
"M0506","Felty syndrome","M05.06","","ICD10"
"M0507","Felty syndrome","M05.07","","ICD10"
"M0508","Felty syndrome","M05.08","","ICD10"
"M0509","Felty syndrome","M05.09","","ICD10"
"M051","Rheumatoid lung disease","M05.1","","ICD10"
"M0510","Rheumatoid lung disease","M05.10","","ICD10"
"M0511","Rheumatoid lung disease","M05.11","","ICD10"
"M0512","Rheumatoid lung disease","M05.12","","ICD10"
"M0513","Rheumatoid lung disease","M05.13","","ICD10"
"M0514","Rheumatoid lung disease","M05.14","","ICD10"
"M0515","Rheumatoid lung disease","M05.15","","ICD10"
"M0516","Rheumatoid lung disease","M05.16","","ICD10"
"M0517","Rheumatoid lung disease","M05.17","","ICD10"
"M0518","Rheumatoid lung disease","M05.18","","ICD10"
"M0519","Rheumatoid lung disease","M05.19","","ICD10"
"M052","Rheumatoid vasculitis","M05.2","","ICD10"
"M0520","Rheumatoid vasculitis","M05.20","","ICD10"
"M0521","Rheumatoid vasculitis","M05.21","","ICD10"
"M0522","Rheumatoid vasculitis","M05.22","","ICD10"
"M0523","Rheumatoid vasculitis","M05.23","","ICD10"
"M0524","Rheumatoid vasculitis","M05.24","","ICD10"
"M0525","Rheumatoid vasculitis","M05.25","","ICD10"
"M0526","Rheumatoid vasculitis","M05.26","","ICD10"
"M0527","Rheumatoid vasculitis","M05.27","","ICD10"
"M0528","Rheumatoid vasculitis","M05.28","","ICD10"
"M0529","Rheumatoid vasculitis","M05.29","","ICD10"
"M053","Rheumatoid arthritis with involvement of other organs and systems","M05.3","","ICD10"
"M0530","Rheumatoid arthritis with involvement of other organs and systems","M05.30","","ICD10"
"M0531","Rheumatoid arthritis with involvement of other organs and systems","M05.31","","ICD10"
"M0532","Rheumatoid arthritis with involvement of other organs and systems","M05.32","","ICD10"
"M0533","Rheumatoid arthritis with involvement of other organs and systems","M05.33","","ICD10"
"M0534","Rheumatoid arthritis with involvement of other organs and systems","M05.34","","ICD10"
"M0535","Rheumatoid arthritis with involvement of other organs and systems","M05.35","","ICD10"
"M0536","Rheumatoid arthritis with involvement of other organs and systems","M05.36","","ICD10"
"M0537","Rheumatoid arthritis with involvement of other organs and systems","M05.37","","ICD10"
"M0538","Rheumatoid arthritis with involvement of other organs and systems","M05.38","","ICD10"
"M0539","Rheumatoid arthritis with involvement of other organs and systems","M05.39","","ICD10"
"M058","Other seropositive rheumatoid arthritis","M05.8","","ICD10"
"M0580","Other seropositive rheumatoid arthritis","M05.80","","ICD10"
"M0581","Other seropositive rheumatoid arthritis","M05.81","","ICD10"
