"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"8HTE500","Referral to rapid access temporal arteritis clinic","8HTE500","","IMRD"
"G755.00","Giant cell arteritis","G755.00","","IMRD"
"G755000","Cranial arteritis","G755000","","IMRD"
"G755100","Temporal arteritis","G755100","","IMRD"
"G755200","Horton's disease","G755200","","IMRD"
"G755z00","Giant cell arteritis NOS","G755z00","","IMRD"
"N20..00","Polymyalgia rheumatica","N20..00","","IMRD"
"N20..11","Polymyalgia","N20..11","","IMRD"
"N200.00","Giant cell arteritis with polymyalgia rheumatica","N200.00","","IMRD"
"Nyu4100","[X]Other giant cell arteritis","Nyu4100","","IMRD"
