"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"574014","Fracture of upper end of humerus","S226.00","127286005","16403","CPRD_AURUM"
"66948017","Closed reduction of fracture of humerus","7K1LF00","39706009","5696","CPRD_AURUM"
"84797011","Fracture of shaft of humerus","S227.00","50890004","6545","CPRD_AURUM"
"110116013","Fracture of humerus","S22..00","66308002","397926","CPRD_AURUM"
"318755016","Closed fracture of humerus, upper epiphysis","S220500","208244008","368","CPRD_AURUM"
"318756015","Closed fracture proximal humerus, three part","S220600","208245009","758","CPRD_AURUM"
"318757012","Closed fracture proximal humerus, four part","S220700","208246005","314","CPRD_AURUM"
"318767019","Open fracture proximal humerus, greater tuberosity","S221300","208253001","232","CPRD_AURUM"
"318768012","Open fracture proximal humerus, head","S221400","208254007","74","CPRD_AURUM"
"318769016","Open fracture of humerus, upper epiphysis","S221500","208255008","14","CPRD_AURUM"
"318770015","Open fracture proximal humerus, three part","S221600","208256009","26","CPRD_AURUM"
"318787018","Closed fracture of distal humerus, trochlea","S224500","208270009","204","CPRD_AURUM"
"318788011","Closed fracture distal humerus, lateral epicondyle","S224600","208271008","4812","CPRD_AURUM"
"318790012","Closed fracture distal humerus, bicondylar (T-Y fracture)","S224900","208273006","104","CPRD_AURUM"
"318791011","Closed fracture of distal humerus, multiple","S224x00","208274000","81","CPRD_AURUM"
"318800012","Open fracture of distal humerus, trochlea","S225500","208281007","29","CPRD_AURUM"
"318804015","Open fracture distal humerus, bicondylar (T-Y fracture)","S225900","208285003","18","CPRD_AURUM"
"319071017","Multiple fractures of clavicle, scapula and humerus","S292.00","208510002","912","CPRD_AURUM"
"391345019","Fracture of lower end of humerus","S228.00","263192005","6769","CPRD_AURUM"
"402854012","Closed fracture of the distal humerus","S224.00","269080004","22046","CPRD_AURUM"
"1223146015","Open fracture of humerus, shaft","S223100","23741005","203","CPRD_AURUM"
"1229897016","Closed fracture of the proximal humerus","S220.00","42636007","61371","CPRD_AURUM"
"1231853014","Closed fracture distal humerus, supracondylar","S224100","58580000","71615","CPRD_AURUM"
"895471000006116","#Humerus","S22..99","66308002","8208","CPRD_AURUM"
"895481000006118","#Humerus - upper end","S220.99","42636007","3893","CPRD_AURUM"
"990971000006114","#Humerus NOS","S22..98","66308002","16","CPRD_AURUM"
"318772011","Open fracture of proximal humerus not otherwise specified","S221z00","86844009","64","CPRD_AURUM"
"318773018","Closed fracture of humerus, shaft or unspecified part","S222.00","43295006","8218","CPRD_AURUM"
"318774012","Closed fracture of humerus NOS","S222000","43295006","21848","CPRD_AURUM"
"318775013","Closed fracture of humerus, shaft or unspecified part NOS","S222z00","66308002","390","CPRD_AURUM"
"318778010","Open fracture of humerus NOS","S223000","89294002","704","CPRD_AURUM"
"318785014","Closed fracture distal humerus, medial condyle","S224300","21419000","1988","CPRD_AURUM"
"318786010","Closed fracture of distal humerus, condyle(s) unspecified","S224400","269080004","556","CPRD_AURUM"
"318792016","Closed fracture of distal humerus, not otherwise specified","S224z00","269080004","645","CPRD_AURUM"
"318810015","Fracture of humerus NOS","S22z.00","66308002","47943","CPRD_AURUM"
"257781000006117","Open fracture of the proximal humerus","S221.00","86844009","705","CPRD_AURUM"
"259881000006117","Open fracture distal humerus, medial condyle","S225300","4750004","75","CPRD_AURUM"
"399091000006110","[X]Multiple fractures of clavicle, scapula and humerus","Syu4200","208510002","53","CPRD_AURUM"
"564541000006113","Closed fracture proximal humerus, head","S220400","413875004","6335","CPRD_AURUM"
"4396041000006119","Fracture of proximal end of humerus","","127286005","93","CPRD_AURUM"
"5510031000006116","Open fracture of lower end of humerus","","269081000","3","CPRD_AURUM"
"11904951000006110","Open fracture of the proximal humerus","","86844009","0","CPRD_AURUM"
"3578351000006111","Fracture of upper arm","","66308002","1","CPRD_AURUM"
"6009811000006111","Open multiple fractures of clavicle and/or scapula and/or humerus","","311817009","0","CPRD_AURUM"
"3187271000006113","Closed fracture of proximal end of humerus","","42636007","1","CPRD_AURUM"
"3197601000006115","Closed fracture of upper arm","","43295006","0","CPRD_AURUM"
