"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"1Ba0.00","Obsessional thoughts","1Ba0.00",,"4652","IMRD"
"1P3..00","Compulsive behaviour","1P3..00",,"2275","IMRD"
"1P30.00","Compulsive uncontrollable drug taking","1P30.00",,"31","IMRD"
"1P31.00","Compulsive drug taking","1P31.00",,"64","IMRD"
"E203.00","Obsessive-compulsive disorders","E203.00",,"18071","IMRD"
"E203.11","Anancastic neurosis","E203.11",,"5","IMRD"
"E203000","Compulsive neurosis","E203000",,"1380","IMRD"
"E203100","Obsessional neurosis","E203100",,"14881","IMRD"
"E203z00","Obsessive-compulsive disorder NOS","E203z00",,"2224","IMRD"
"E214.00","Compulsive personality disorders","E214.00",,"510","IMRD"
"E214.11","Anancastic personality","E214.11",,"18","IMRD"
"E214100","Obsessional personality","E214100",,"4776","IMRD"
"E214z00","Compulsive personality disorder NOS","E214z00",,"108","IMRD"
"E275111","Compulsive eating disorder","E275111",,"666","IMRD"
"E275711","Compulsive water drinking","E275711",,"126","IMRD"
"Eu42.00","[X]Obsessive - compulsive disorder","Eu42.00",,"57546","IMRD"
"Eu42.12","[X]Obsessive-compulsive neurosis","Eu42.12",,"1067","IMRD"
"Eu42000","[X]Predominantly obsessional thoughts or ruminations","Eu42000",,"1368","IMRD"
"Eu42100","[X]Predominantly compulsive acts [obsessional rituals]","Eu42100",,"1306","IMRD"
"Eu42200","[X]Mixed obsessional thoughts and acts","Eu42200",,"1218","IMRD"
"Eu42y00","[X]Other obsessive-compulsive disorders","Eu42y00",,"57","IMRD"
"Eu42z00","[X]Obsessive-compulsive disorder, unspecified","Eu42z00",,"350","IMRD"
"Eu60511","[X]Compulsive personality disorder","Eu60511",,"55","IMRD"
"Eu60512","[X]Obsessional personality disorder","Eu60512",,"570","IMRD"
"Eu60513","[X]Obsessive-compulsive personality disorder","Eu60513",,"524","IMRD"
"Eu63011","[X]Compulsive gambling","Eu63011",,"1793","IMRD"
"Z522600","Flooding - obsessional compulsive disorder","Z522600",,"4","IMRD"
"ZR3i.00","Compulsive eating scale","ZR3i.00",,"3","IMRD"
"ZR3i.11","CES - Compulsive eating scale","ZR3i.11",,"1","IMRD"
