"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"1482.00","H/O: glaucoma","1482.00","","IMRD"
"7259.00","Operations following glaucoma surgery","7259.00","","IMRD"
"7259000","Needling of bleb following glaucoma surgery","7259000","","IMRD"
"7259100","Injection of bleb following glaucoma surgery","7259100","","IMRD"
"7259200","Revision of bleb NEC following glaucoma surgery","7259200","","IMRD"
"7259300","Removal of releasable suture following glaucoma surgery","7259300","","IMRD"
"7259400","Laser suture lysis following glaucoma surgery","7259400","","IMRD"
"7259y00","Other specified operations following glaucoma surgery","7259y00","","IMRD"
"7259z00","Operations following glaucoma surgery NOS","7259z00","","IMRD"
"7275.00","Pan retinal photocoagulation for glaucoma","7275.00","","IMRD"
"F404211","Glaucoma - absolute","F404211","","IMRD"
"F442100","Glaucomatocyclitic crises","F442100","","IMRD"
"F45..00","Glaucoma","F45..00","","IMRD"
"F450.00","Borderline glaucoma","F450.00","","IMRD"
"F450100","Open angle glaucoma with borderline intraocular pressure","F450100","","IMRD"
"F450200","Borderline glaucoma with anatomical narrow angle","F450200","","IMRD"
"F450z00","Borderline glaucoma NOS","F450z00","","IMRD"
"F451.00","Open-angle glaucoma","F451.00","","IMRD"
"F451000","Unspecified open-angle glaucoma","F451000","","IMRD"
"F451100","Primary open-angle glaucoma","F451100","","IMRD"
"F451111","Simple chronic glaucoma","F451111","","IMRD"
"F451200","Low tension glaucoma","F451200","","IMRD"
"F451211","Normal pressure glaucoma","F451211","","IMRD"
"F451500","Open-angle glaucoma residual stage","F451500","","IMRD"
"F451z00","Open-angle glaucoma NOS","F451z00","","IMRD"
"F452.00","Primary angle-closure glaucoma","F452.00","","IMRD"
"F452.11","Closed angle glaucoma","F452.11","","IMRD"
"F452000","Unspecified primary angle-closure glaucoma","F452000","","IMRD"
"F452100","Intermittent primary angle-closure glaucoma","F452100","","IMRD"
"F452200","Acute primary angle-closure glaucoma","F452200","","IMRD"
"F452300","Chronic primary angle-closure glaucoma","F452300","","IMRD"
"F452400","Primary angle-closure glaucoma residual stage","F452400","","IMRD"
"F452z00","Primary angle-closure glaucoma NOS","F452z00","","IMRD"
"F454.00","Glaucoma due to disease EC","F454.00","","IMRD"
"F454400","Glaucoma in endocrine, nutritional and metabolic diseases","F454400","","IMRD"
"F454z00","Glaucoma due to disease NOS","F454z00","","IMRD"
"F456500","Glaucoma due to ocular trauma","F456500","","IMRD"
"F45y.00","Other specified forms of glaucoma","F45y.00","","IMRD"
"F45y200","Low tension glaucoma","F45y200","","IMRD"
"F45yz00","Other specified glaucoma NOS","F45yz00","","IMRD"
"F45z.00","Glaucoma NOS","F45z.00","","IMRD"
"F463100","Glaucomatous subcapsular flecks","F463100","","IMRD"
"F4H1400","Optic disc glaucomatous atrophy","F4H1400","","IMRD"
"FyuG.00","[X]Glaucoma","FyuG.00","","IMRD"
"FyuG000","[X]Other glaucoma","FyuG000","","IMRD"
"FyuG100","[X]Glaucoma in endocrine,nutritional+metabolic diseases CE","FyuG100","","IMRD"
"FyuG200","[X]Glaucoma in other diseases classified elsewhere","FyuG200","","IMRD"
