"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","DATABASE"
"2879","Pregabalin125 mgCapsuleOral","","","","","UHB"
"953","Pregabalin75 mgCapsuleOral","","","","","UHB"
"629","Pregabalin75 mgOral SolutionOral","","","","","UHB"
"635","Pregabalin150 mgOral SolutionOral","","","","","UHB"
"186","Pregabalin150 mgCapsuleOral","","","","","UHB"
"3363","Pregabalin300 mgOral SolutionGastrost.","","","","","UHB"
"3432","Pregabalin350 mgCapsuleOral","","","","","UHB"
"492","Pregabalin600 mgCapsuleOral","","","","","UHB"
"3962","Pregabalin50 mgOral SolutionOral","","","","","UHB"
"2104","Pregabalin50 mgCapsuleOral","","","","","UHB"
"2633","Pregabalin25 mgOral SolutionOral","","","","","UHB"
"957","Pregabalin200 mgCapsuleOral","","","","","UHB"
"4507","Pregabalin125 mgCapsuleNasogas.","","","","","UHB"
"496","Pregabalin300 mgCapsuleOral","","","","","UHB"
"469","Pregabalin25 mgCapsuleOral","","","","","UHB"
"3602","Pregabalin450 mgCapsuleOral","","","","","UHB"
"4650","Pregabalin (Lyrica)225 mgCapsuleOral","","","","","UHB"
"3803","Pregabalin500 mgCapsuleOral","","","","","UHB"
"1705","Pregabalin100 mgOral SolutionOral","","","","","UHB"
"3541","Pregabalin225 mgCapsuleOral","","","","","UHB"
"192","Pregabalin100 mgCapsuleOral","","","","","UHB"
