"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"14B4.00","H/O: asthma","14B4.00",,"319463","IMRD"
"14Ok000","At risk of severe asthma exacerbation","14Ok000",,"1504","IMRD"
"173A.00","Exercise induced asthma","173A.00",,"52790","IMRD"
"173c.00","Occupational asthma","173c.00",,"778","IMRD"
"173d.00","Work aggravated asthma","173d.00",,"217","IMRD"
"178..00","Asthma trigger","178..00",,"85006","IMRD"
"1780.00","Aspirin induced asthma","1780.00",,"611","IMRD"
"1781.00","Asthma trigger - pollen","1781.00",,"52542","IMRD"
"1782.00","Asthma trigger - tobacco smoke","1782.00",,"14778","IMRD"
"1783.00","Asthma trigger - warm air","1783.00",,"19719","IMRD"
"1784.00","Asthma trigger - emotion","1784.00",,"14668","IMRD"
"1785.00","Asthma trigger - damp","1785.00",,"19397","IMRD"
"1786.00","Asthma trigger - animals","1786.00",,"32229","IMRD"
"1787.00","Asthma trigger - seasonal","1787.00",,"30363","IMRD"
"1788.00","Asthma trigger - cold air","1788.00",,"54411","IMRD"
"1789.00","Asthma trigger - respiratory infection","1789.00",,"84638","IMRD"
"178A.00","Asthma trigger - airborne dust","178A.00",,"36079","IMRD"
"178B.00","Asthma trigger - exercise","178B.00",,"50723","IMRD"
"1O2..00","Asthma confirmed","1O2..00",,"19503","IMRD"
"2126200","Asthma resolved","2126200",,"179732","IMRD"
"212G.00","Asthma resolved","212G.00",,"63368","IMRD"
"38B8.00","Severe asthma exacerbation risk assessment","38B8.00",,"12317","IMRD"
"38DL.00","Asthma control test","38DL.00",,"142607","IMRD"
"38DT.00","Asthma control questionnaire","38DT.00",,"7761","IMRD"
"38DV.00","Mini asthma quality of life questionnaire","38DV.00",,"15","IMRD"
"38QM.00","Childhood Asthma Control Test","38QM.00",,"1117","IMRD"
"661M100","Asthma self-management plan agreed","661M100",,"6107","IMRD"
"661N100","Asthma self-management plan review","661N100",,"3280","IMRD"
"663..11","Asthma monitoring","663..11",,"2308898","IMRD"
"663d.00","Emergency asthma admission since last appointment","663d.00",,"17191","IMRD"
"663e.00","Asthma restricts exercise","663e.00",,"47600","IMRD"
"663e000","Asthma sometimes restricts exercise","663e000",,"189257","IMRD"
"663e100","Asthma severely restricts exercise","663e100",,"10661","IMRD"
"663f.00","Asthma never restricts exercise","663f.00",,"252537","IMRD"
"663h.00","Asthma - currently dormant","663h.00",,"16375","IMRD"
"663j.00","Asthma - currently active","663j.00",,"18386","IMRD"
"663m.00","Asthma accident and emergency attendance since last visit","663m.00",,"19195","IMRD"
"663n.00","Asthma treatment compliance satisfactory","663n.00",,"439999","IMRD"
"663N.00","Asthma disturbing sleep","663N.00",,"266259","IMRD"
"663N000","Asthma causing night waking","663N000",,"57385","IMRD"
"663N100","Asthma disturbs sleep weekly","663N100",,"26369","IMRD"
"663N200","Asthma disturbs sleep frequently","663N200",,"22196","IMRD"
"663O.00","Asthma not disturbing sleep","663O.00",,"2109254","IMRD"
"663O000","Asthma never disturbs sleep","663O000",,"235146","IMRD"
"663p.00","Asthma treatment compliance unsatisfactory","663p.00",,"76645","IMRD"
"663P.00","Asthma limiting activities","663P.00",,"358693","IMRD"
"663P000","Asthma limits activities 1 to 2 times per month","663P000",,"9467","IMRD"
"663P100","Asthma limits activities 1 to 2 times per week","663P100",,"12139","IMRD"
"663P200","Asthma limits activities most days","663P200",,"11660","IMRD"
"663q.00","Asthma daytime symptoms","663q.00",,"1333057","IMRD"
"663Q.00","Asthma not limiting activities","663Q.00",,"2060685","IMRD"
"663r.00","Asthma causes night symptoms 1 to 2 times per month","663r.00",,"62859","IMRD"
"663s.00","Asthma never causes daytime symptoms","663s.00",,"773880","IMRD"
"663t.00","Asthma causes daytime symptoms 1 to 2 times per month","663t.00",,"203380","IMRD"
"663u.00","Asthma causes daytime symptoms 1 to 2 times per week","663u.00",,"176334","IMRD"
"663U.00","Asthma management plan given","663U.00",,"1013178","IMRD"
"663v.00","Asthma causes daytime symptoms most days","663v.00",,"192757","IMRD"
"663V.00","Asthma severity","663V.00",,"183174","IMRD"
"663V000","Occasional asthma","663V000",,"13091","IMRD"
"663V100","Mild asthma","663V100",,"24769","IMRD"
"663V200","Moderate asthma","663V200",,"16511","IMRD"
"663V300","Severe asthma","663V300",,"2773","IMRD"
"663w.00","Asthma limits walking up hills or stairs","663w.00",,"51517","IMRD"
"663W.00","Asthma prophylactic medication used","663W.00",,"50675","IMRD"
"663x.00","Asthma limits walking on the flat","663x.00",,"9153","IMRD"
"663y.00","Number of asthma exacerbations in past year","663y.00",,"188119","IMRD"
"66Y5.00","Change in asthma management plan","66Y5.00",,"7654","IMRD"
"66Y9.00","Step up change in asthma management plan","66Y9.00",,"32780","IMRD"
"66YA.00","Step down change in asthma management plan","66YA.00",,"16043","IMRD"
"66YC.00","Absent from work or school due to asthma","66YC.00",,"10453","IMRD"
"66YE.00","Asthma monitoring due","66YE.00",,"32192","IMRD"
"66YJ.00","Asthma annual review","66YJ.00",,"3752522","IMRD"
"66YK.00","Asthma follow-up","66YK.00",,"983614","IMRD"
"66Yp.00","Asthma review using Roy Colleg of Physicians three questions","66Yp.00",,"270560","IMRD"
"66YP.00","Asthma night-time symptoms","66YP.00",,"30346","IMRD"
"66Yq.00","Asthma causes night time symptoms 1 to 2 times per week","66Yq.00",,"40240","IMRD"
"66YQ.00","Asthma monitoring by nurse","66YQ.00",,"126200","IMRD"
"66Yr.00","Asthma causes symptoms most nights","66Yr.00",,"37448","IMRD"
"66YR.00","Asthma monitoring by doctor","66YR.00",,"30913","IMRD"
"66Ys.00","Asthma never causes night symptoms","66Ys.00",,"21269","IMRD"
"66Yu.00","Number days absent from school due to asthma in past 6 month","66Yu.00",,"512","IMRD"
"66YZ.00","Does not have asthma management plan","66YZ.00",,"358","IMRD"
"66Yz000","Asthma management plan declined","66Yz000",,"2582","IMRD"
"66Yz500","Telehealth asthma monitoring","66Yz500",,"245","IMRD"
"679J.00","Health education - asthma","679J.00",,"154078","IMRD"
"679J000","Health education - asthma self management","679J000",,"3602","IMRD"
"679J100","Health education - structured asthma discussion","679J100",,"3011","IMRD"
"679J200","Health education - structured patient focused asthma discuss","679J200",,"16080","IMRD"
"68C3.00","Asthma screening","68C3.00",,"54532","IMRD"
"6AP..00","Review of patient at risk of asthma","6AP..00",,"130","IMRD"
"8791.00","Further asthma - drug prevent.","8791.00",,"1322","IMRD"
"8793.00","Asthma control step 0","8793.00",,"20215","IMRD"
"8794.00","Asthma control step 1","8794.00",,"91633","IMRD"
"8795.00","Asthma control step 2","8795.00",,"215454","IMRD"
"8796.00","Asthma control step 3","8796.00",,"167454","IMRD"
"8797.00","Asthma control step 4","8797.00",,"18602","IMRD"
"8798.00","Asthma control step 5","8798.00",,"1899","IMRD"
"8B3j.00","Asthma medication review","8B3j.00",,"1968950","IMRD"
"8CMA000","Patient has a written asthma personal action plan","8CMA000",,"27898","IMRD"
"8CR0.00","Asthma clinical management plan","8CR0.00",,"8068","IMRD"
"8H2P.00","Emergency admission, asthma","8H2P.00",,"42061","IMRD"
"9hA..00","Exception reporting: asthma quality indicators","9hA..00",,"15026","IMRD"
"9hA1.00","Excepted from asthma quality indicators: Patient unsuitable","9hA1.00",,"73681","IMRD"
"9hA2.00","Excepted from asthma quality indicators: Informed dissent","9hA2.00",,"355683","IMRD"
"9N1d.00","Seen in asthma clinic","9N1d.00",,"199248","IMRD"
"9N1d000","Seen in school asthma clinic","9N1d000",,"1","IMRD"
"9N4Q.00","DNA - Did not attend asthma clinic","9N4Q.00",,"148145","IMRD"
"9NI8.00","Asthma outreach clinic","9NI8.00",,"42","IMRD"
"9NNX.00","Under care of asthma specialist nurse","9NNX.00",,"180","IMRD"
"9OJ..00","Asthma monitoring admin.","9OJ..00",,"67772","IMRD"
