"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"C18","Malignant neoplasm of colon","C18","","0","ICD10"
"C180","Malignant neoplasm: Caecum","C18.0","","0","ICD10"
"C181","Malignant neoplasm: Appendix","C18.1","","0","ICD10"
"C182","Malignant neoplasm: Ascending colon","C18.2","","0","ICD10"
"C183","Malignant neoplasm: Hepatic flexure","C18.3","","0","ICD10"
"C184","Malignant neoplasm: Transverse colon","C18.4","","0","ICD10"
"C185","Malignant neoplasm: Splenic flexure","C18.5","","0","ICD10"
"C186","Malignant neoplasm: Descending colon","C18.6","","0","ICD10"
"C187","Malignant neoplasm: Sigmoid colon","C18.7","","0","ICD10"
"C188","Malignant neoplasm: Overlapping lesion of colon","C18.8","","0","ICD10"
"C189","Malignant neoplasm: Colon, unspecified","C18.9","","0","ICD10"
"C19X","Malignant neoplasm of rectosigmoid junction","C19","","0","ICD10"
"C20X","Malignant neoplasm of rectum","C20","","0","ICD10"
"C218","Malignant neoplasm: Overlapping lesion of rectum, anus and anal canal","C21.8","","0","ICD10"
"C785","Secondary malignant neoplasm of large intestine and rectum","C78.5","","0","ICD10"
"D010","Carcinoma in situ: Colon","D01.0","","0","ICD10"
"D011","Carcinoma in situ: Rectosigmoid junction","D01.1","","0","ICD10"
"D012","Carcinoma in situ: Rectum","D01.2","","0","ICD10"
"D013","Carcinoma in situ: Anus and anal canal","D01.3","","0","ICD10"
"D017","Carcinoma in situ: Other specified digestive organs","D01.7","","0","ICD10"
"D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs","D37","","0","ICD10"
"D374","Neoplasm of uncertain or unknown behaviour: Colon","D37.4","","0","ICD10"
"D375","Neoplasm of uncertain or unknown behaviour: Rectum","D37.5","","0","ICD10"
