"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"F19","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances","F19","","ICD10"
"F190","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances","F19.0","","ICD10"
"F191","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances","F19.1","","ICD10"
"F192","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances","F19.2","","ICD10"
"F193","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances","F19.3","","ICD10"
"F194","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances","F19.4","","ICD10"
"F195","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances","F19.5","","ICD10"
"F196","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances","F19.6","","ICD10"
"F197","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances","F19.7","","ICD10"
"F198","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances","F19.8","","ICD10"
"F199","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances","F19.9","","ICD10"
"F55X","Abuse of non-dependence-producing substances","F55","","ICD10"
"T436","Poisoning: Psychostimulants with abuse potential","T43.6","","ICD10"
"Y497","Psychostimulants with abuse potential","Y49.7","","ICD10"
"Z722","Drug use","Z72.2","","ICD10"
"Z864","Personal history of psychoactive substance abuse","Z86.4","","ICD10"
