"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"14NB.00","H/O: Peripheral vascular disease procedure","14NB.00",,"102","IMRD"
"1M11000","Ischaemic foot pain at rest","1M11000",,"165","IMRD"
"1M11100","Ischaemic foot pain when walking","1M11100",,"9","IMRD"
"2G63.00","Ischaemic toe","2G63.00",,"2910","IMRD"
"5593.00","Femoral arteriogram abnormal","5593.00",,"60","IMRD"
"55A2.00","Lower limb arteriogram abnorm.","55A2.00",,"30","IMRD"
"727A400","Scanning laser ophthalmoscopy evaluation of retina","727A400",,"296","IMRD"
"7A10.00","Extraanatomic bypass of aorta","7A10.00",,"23","IMRD"
"7A10000","Emerg aortic bypass by anastomosis axillary to femoral art","7A10000",,"4","IMRD"
"7A10100","Bypass aorta by anastomosis axillary to femoral artery NEC","7A10100",,"117","IMRD"
"7A10200","Axillo-bifemoral bypass graft","7A10200",,"679","IMRD"
"7A10300","Axillo-unifemoral PTFE bypass graft","7A10300",,"265","IMRD"
"7A10400","Bypass aorta anastomosis axillary artery bi femoral arteries","7A10400",,"74","IMRD"
"7A10y00","Other specified extraanatomic bypass of aorta","7A10y00",,"10","IMRD"
"7A10z00","Extraanatomic bypass of aorta NOS","7A10z00",,"1","IMRD"
"7A19200","Open embolectomy of bifurcation of aorta","7A19200",,"12","IMRD"
"7A4..00","Iliac and femoral artery operations","7A4..00",,"1338","IMRD"
"7A4..11","Leg artery operations","7A4..11",,"160","IMRD"
"7A40.00","Replacement of aneurysmal iliac artery","7A40.00",,"18","IMRD"
"7A40.11","Replacement of aneurysmal iliac artery by anastomosis","7A40.11",,"0","IMRD"
"7A40000","Emerg replace aneurysm iliac art by iliac/femoral art anast","7A40000",,"0","IMRD"
"7A40100","Replace aneurysmal iliac art by iliac/femoral art anast NEC","7A40100",,"0","IMRD"
"7A40200","Emerg replace aneurysmal iliac artery by fem/fem art anast","7A40200",,"0","IMRD"
"7A40300","Replace aneurysmal iliac artery by fem/fem artery anast NEC","7A40300",,"0","IMRD"
"7A40400","Emerg replace aneurys com iliac a by aorta/com iliac a anast","7A40400",,"0","IMRD"
"7A40500","Emerg replace aneurys iliac art by aorta/ext iliac art anast","7A40500",,"0","IMRD"
