"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"F50","Eating disorders","F50","","ICD10"
"F500","Anorexia nervosa","F50.0","","ICD10"
"F501","Atypical anorexia nervosa","F50.1","","ICD10"
"F502","Bulimia nervosa","F50.2","","ICD10"
"F503","Atypical bulimia nervosa","F50.3","","ICD10"
"F504","Overeating associated with other psychological disturbances","F50.4","","ICD10"
"F505","Vomiting associated with other psychological disturbances","F50.5","","ICD10"
"F508","Other eating disorders","F50.8","","ICD10"
"F509","Eating disorder, unspecified","F50.9","","ICD10"
"F983","Pica of infancy and childhood","F98.3","","ICD10"
