"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"1474.00","H/O: migraine","1474.00","","IMRD"
"1474000","H/O migraine with aura","1474000","","IMRD"
"1967.00","Abdominal migraine - symptom","1967.00","","IMRD"
"F26..00","Migraine","F26..00","","IMRD"
"F260.00","Classical migraine","F260.00","","IMRD"
"F260.11","Migraine with aura","F260.11","","IMRD"
"F261.00","Common migraine","F261.00","","IMRD"
"F261.11","Migraine without aura","F261.11","","IMRD"
"F261000","Atypical migraine","F261000","","IMRD"
"F261z00","Common migraine NOS","F261z00","","IMRD"
"F262.00","Migraine variants","F262.00","","IMRD"
"F262200","Abdominal migraine","F262200","","IMRD"
"F262300","Basilar migraine","F262300","","IMRD"
"F262400","Ophthalmic migraine","F262400","","IMRD"
"F262500","Periodic migrainous neuralgia","F262500","","IMRD"
"F262800","Migraine induced by oestrogen contraceptive","F262800","","IMRD"
"F262z00","Migraine variant NOS","F262z00","","IMRD"
"F26y.00","Other forms of migraine","F26y.00","","IMRD"
"F26y000","Hemiplegic migraine","F26y000","","IMRD"
"F26y100","Ophthalmoplegic migraine","F26y100","","IMRD"
"F26y111","Moebius' ophthalmoplegic migraine","F26y111","","IMRD"
"F26y200","Status migrainosus","F26y200","","IMRD"
"F26y300","Complicated migraine","F26y300","","IMRD"
"F26yz00","Other forms of migraine NOS","F26yz00","","IMRD"
"F26z.00","Migraine NOS","F26z.00","","IMRD"
"Fyu5300","[X]Other migraine","Fyu5300","","IMRD"
"K584.11","Migraine - menstrual","K584.11","","IMRD"
"R090D00","[D]Abdominal migraine","R090D00","","IMRD"
