"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"561","Mitral regurgitation","G540.16",,"55298","CPRD_GOLD"
"939","Endocarditis, valve unspecified, NOS","G54zz00",,"1505","CPRD_GOLD"
"999","Aortic stenosis, non-rheumatic","G541100",,"24742","CPRD_GOLD"
"1005","Aortic regurgitation alone, cause unspecified","G541212",,"10882","CPRD_GOLD"
"1007","Aortic incompetence alone, cause unspecified","G541200",,"3601","CPRD_GOLD"
"1267","Mitral valve diseases","G11..00",,"6847","CPRD_GOLD"
"1294","Mitral valve prolapse","G540.15",,"14481","CPRD_GOLD"
"1756","Replacement of aortic valve","7911.12",,"15423","CPRD_GOLD"
"1779","Tricuspid incompetence, non-rheumatic","G542000",,"949","CPRD_GOLD"
"1885","Mitral stenosis","G110.00",,"13616","CPRD_GOLD"
"2343","Aortic stenosis alone, cause unspecified","G541300",,"23937","CPRD_GOLD"
"2669","Pulmonary stenosis, cause unspecified","G543300",,"4259","CPRD_GOLD"
"2817","Tricuspid valve disorders, non-rheumatic","G542.00",,"374","CPRD_GOLD"
"2977","Mitral valve incompetence","G540.00",,"10881","CPRD_GOLD"
"3169","Heart valve and adjacent structures operations NOS","791z.00",,"1337","CPRD_GOLD"
"3300","Bicuspid aortic valve","P641.00",,"6992","CPRD_GOLD"
"3731","Replacement of mitral valve NEC","7910300",,"2794","CPRD_GOLD"
"3862","Congenital atresia of the pulmonary valve","P601.00",,"317","CPRD_GOLD"
"3911","Replacement of mitral valve","7910.12",,"4486","CPRD_GOLD"
"4548","Aortic valve disorders","G541.00",,"14988","CPRD_GOLD"
"4900","Other open operations on valve of heart","7918.00",,"140","CPRD_GOLD"
"5058","Mitral incompetence, non-rheumatic","G540000",,"3464","CPRD_GOLD"
"5643","Replacement of valve of heart NEC","7914300",,"2442","CPRD_GOLD"
"5743","Valvular heart disease","G54z500",,"3767","CPRD_GOLD"
"5971","[SO]Mitral valve","7N40000",,"3179","CPRD_GOLD"
"6077","Pulmonary regurgitation, cause unspecified","G543215",,"1424","CPRD_GOLD"
"6631","H/O: heart valve recipient","14S4.00",,"635","CPRD_GOLD"
"6843","Congenital aortic valve insufficiency NOS","P64z.00",,"15","CPRD_GOLD"
"6886","Congenital aortic valve stenosis","P63..00",,"5937","CPRD_GOLD"
"7276","Prosthetic replacement of valve of heart NEC","7914200",,"956","CPRD_GOLD"
"7894","Plastic repair of mitral valve","7910.00",,"5509","CPRD_GOLD"
"7963","Aortic regurgitation - rheumatic","G121.12",,"1360","CPRD_GOLD"
"8000","[SO]Valve of heart","7N40.00",,"432","CPRD_GOLD"
"8274","Mitral and aortic stenosis","G130.00",,"1410","CPRD_GOLD"
"8636","Congenital aortic valve insufficiency","P64..00",,"101","CPRD_GOLD"
"8796","[SO]Aortic valve","7N40100",,"4804","CPRD_GOLD"
"9286","Tricuspid regurgitation, cause unspecified","G140413",,"10016","CPRD_GOLD"
"9391","Rheumatic aortic stenosis","G120.00",,"988","CPRD_GOLD"
"9396","Annuloplasty of mitral valve","7918000",,"471","CPRD_GOLD"
"9401","Pulmonary infundibular stenosis","P6y2.00",,"2184","CPRD_GOLD"
"9450","Mitral valve regurgitation","G540.14",,"5469","CPRD_GOLD"
"9498","Plastic repair of aortic valve","7911.00",,"5404","CPRD_GOLD"
"9591","Aortic stenosis","G541500",,"45703","CPRD_GOLD"
"10078","Diseases of mitral and aortic valves","G13..00",,"3104","CPRD_GOLD"
"10111","Stenosis of unspecified heart valve","G54z100",,"300","CPRD_GOLD"
"10187","Aortic regurgitation, non-rheumatic","G541012",,"6797","CPRD_GOLD"
"10964","Aortic valve stenosis with insufficiency","G541400",,"679","CPRD_GOLD"
"11710","Congenital posterior urethral valves","PD67.00",,"539","CPRD_GOLD"
"11865","[SO]Pulmonary valve","7N40300",,"435","CPRD_GOLD"
"11878","Mitral and aortic regurgitation","G133.12",,"5147","CPRD_GOLD"
"12244","[SO]Tricuspid valve","7N40200",,"359","CPRD_GOLD"
"12312","Pulmonary valve disorders","G543.00",,"895","CPRD_GOLD"
"14723","Pulmonary stenosis, non-rheumatic","G543100",,"1803","CPRD_GOLD"
"14998","Aortic incompetence, non-rheumatic","G541000",,"4175","CPRD_GOLD"
"15132","Rheumatic endocarditis NOS","G14z.00",,"75","CPRD_GOLD"
"15133","Replacement of aortic valve NEC","7911300",,"11515","CPRD_GOLD"
"15496","Pulmonary regurgitation, non-rheumatic","G543012",,"846","CPRD_GOLD"
"15640","Pulmonary insufficiency, non-rheumatic","G543011",,"16","CPRD_GOLD"
"15643","Other specified chronic rheumatic heart disease","G1y..00",,"1008","CPRD_GOLD"
"15910","Plastic repair of unspecified valve of heart NOS","7914z00",,"392","CPRD_GOLD"
"16373","Tricuspid valve disease NEC","G140.00",,"749","CPRD_GOLD"
"16538","Correct Fallot tetralogy- valved right ventr outflow conduit","7902000",,"34","CPRD_GOLD"
"16539","Subaortic stenosis","P6y0.00",,"610","CPRD_GOLD"
"16544","Heart valvotomy NEC","7916z11",,"317","CPRD_GOLD"
"16545","Rheumatic mitral valve disease","G11..11",,"1230","CPRD_GOLD"
"16636","Open heart valvotomy","7916.11",,"458","CPRD_GOLD"
"17141","Open aortic valvotomy","7916100",,"468","CPRD_GOLD"
"17257","Revision of plastic repair of mitral valve","7915000",,"194","CPRD_GOLD"
"17334","H/O: artificial heart valve","14T3.00",,"508","CPRD_GOLD"
"17596","Mitral stenosis and aortic regurgitation","G131.14",,"284","CPRD_GOLD"
"17812","Open mitral valvotomy","7916000",,"716","CPRD_GOLD"
"18100","Rheumatic aortic valve disease","G12..00",,"802","CPRD_GOLD"
"18475","Combined disorders of mitral, aortic and tricuspid valves","G544200",,"222","CPRD_GOLD"
"18780","[V]Heart valve transplanted","ZV42200",,"78","CPRD_GOLD"
"19019","Aortic valve disorders NOS","G541z00",,"1666","CPRD_GOLD"
"19232","Aortic valve gradient","24G..00",,"108","CPRD_GOLD"
"19246","Closed mitral valvotomy","7917000",,"253","CPRD_GOLD"
"19390","Prosthetic replacement of mitral valve","7910200",,"1336","CPRD_GOLD"
