"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"E11","Type 2 diabetes mellitus","E11","","0","ICD10"
"E110","Type 2 diabetes mellitus","E11.0","","0","ICD10"
"E111","Type 2 diabetes mellitus","E11.1","","0","ICD10"
"E112","Type 2 diabetes mellitus","E11.2","","0","ICD10"
"E113","Type 2 diabetes mellitus","E11.3","","0","ICD10"
"E114","Type 2 diabetes mellitus","E11.4","","0","ICD10"
"E115","Type 2 diabetes mellitus","E11.5","","0","ICD10"
"E116","Type 2 diabetes mellitus","E11.6","","0","ICD10"
"E117","Type 2 diabetes mellitus","E11.7","","0","ICD10"
"E118","Type 2 diabetes mellitus","E11.8","","0","ICD10"
"E119","Type 2 diabetes mellitus","E11.9","","0","ICD10"
"O241","Diabetes mellitus in pregnancy: Pre-existing type 2 diabetes mellitus","O24.1","","0","ICD10"
