"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"242","Allotransplantation of heart NEC","7901000",,"510","CPRD_GOLD"
"250","Transplantation of heart and lung","7900.00",,"263","CPRD_GOLD"
"398","Congestive heart failure","G580.00",,"246701","CPRD_GOLD"
"558","Acute pulmonary oedema unspecified","H584.00",,"6441","CPRD_GOLD"
"562","Left ventricular hypertrophy","G5y3411",,"32488","CPRD_GOLD"
"884","Left ventricular failure","G581.00",,"221085","CPRD_GOLD"
"1223","Cardiac failure","G58..11",,"13776","CPRD_GOLD"
"1585","Pulmonary congestion","H541.00",,"7076","CPRD_GOLD"
"2062","Heart failure","G58..00",,"143885","CPRD_GOLD"
"2906","Congestive cardiac failure","G580.11",,"104803","CPRD_GOLD"
"4024","Heart failure NOS","G58z.00",,"19533","CPRD_GOLD"
"4438","Other transplantation of heart","7901.00",,"548","CPRD_GOLD"
"5141","Congestive cardiomyopathy","G554000",,"745","CPRD_GOLD"
"5155","O/E - pulmonary oedema","23E1.00",,"4770","CPRD_GOLD"
"5255","Acute left ventricular failure","G581000",,"2656","CPRD_GOLD"
"5293","Acute pulmonary oedema NOS","H584z00",,"845","CPRD_GOLD"
"5695","Chronic cor pulmonale","G41z.11",,"8522","CPRD_GOLD"
"5942","Impaired left ventricular function","G581.13",,"10411","CPRD_GOLD"
"7251","Impaired left ventricular function","33BA.00",,"9540","CPRD_GOLD"
"7321","Pulmonary oedema NOS","H541z00",,"15586","CPRD_GOLD"
"8464","Acute cor pulmonale","G400.00",,"3620","CPRD_GOLD"
"8966","Left ventricular systolic dysfunction","G5yy900",,"31190","CPRD_GOLD"
"9384","[V]Heart transplanted","ZV42100",,"362","CPRD_GOLD"
"9524","Biventricular failure","G580.14",,"1698","CPRD_GOLD"
"9913","Heart failure confirmed","1O1..00",,"11503","CPRD_GOLD"
"10079","Right heart failure","G580.12",,"1681","CPRD_GOLD"
"10154","Right ventricular failure","G580.13",,"705","CPRD_GOLD"
"11284","Echocardiogram shows left ventricular systolic dysfunction","585f.00",,"39822","CPRD_GOLD"
"11351","Echocardiogram shows left ventricular diastolic dysfunction","585g.00",,"5207","CPRD_GOLD"
