"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"11300012","Juvenile myoclonic epilepsy","F25A.00","6204001","CPRD_AURUM"
"23819016","Grand mal status","F253.00","13973009","CPRD_AURUM"
"46972016","Lightning spasms","F256.11","28055006","CPRD_AURUM"
"148427014","Gelastic epilepsy","F25y100","89525009","CPRD_AURUM"
"178739011","Epilepsy","F25..00","84757009","CPRD_AURUM"
"251644018","H/O: epilepsy","1473.00","161480008","CPRD_AURUM"
"264629018","Epilepsy monitoring","667..00","170702005","CPRD_AURUM"
"264634019","Epilepsy associated problems","6674.00","170706008","CPRD_AURUM"
"297267013","Epileptic seizures - akinetic","F250300","192982004","CPRD_AURUM"
"297281010","Neonatal myoclonic epilepsy","F251100","192990004","CPRD_AURUM"
"297282015","Epileptic seizures - clonic","F251200","192991000","CPRD_AURUM"
"297284019","Epileptic seizures - tonic","F251400","192993002","CPRD_AURUM"
"297295013","Partial epilepsy with impairment of consciousness","F254.00","192999003","CPRD_AURUM"
"297302019","Epileptic automatism","F254400","193004006","CPRD_AURUM"
"297314010","Visual reflex epilepsy","F255400","193010006","CPRD_AURUM"
"297321010","Kojevnikov's epilepsy","F257.00","241006","CPRD_AURUM"
"297325018","Cursive (running) epilepsy","F25y000","193021002","CPRD_AURUM"
"345275015","Juvenile absence epilepsy","F250400","230413002","CPRD_AURUM"
"345302015","Ohtahara syndrome","F259.11","230429005","CPRD_AURUM"
"345318014","Drug-induced epilepsy","F25C.00","230441003","CPRD_AURUM"
"345321011","Menstrual epilepsy","F25D.00","230444006","CPRD_AURUM"
"345345010","Complex partial status epilepticus","F25y300","230460005","CPRD_AURUM"
"399395015","Progressive myoclonic epilepsy","F132100","267581004","CPRD_AURUM"
"450602015","Motor epilepsy","F255012","307356008","CPRD_AURUM"
"459233015","Epilepsy control good","667C.00","314827004","CPRD_AURUM"
"459234014","Epilepsy control poor","667D.00","314828009","CPRD_AURUM"
"478024019","Alcohol-induced epilepsy","F25B.00","361268000","CPRD_AURUM"
"504161016","Absence seizure","2828.00","79631006","CPRD_AURUM"
"512000013","Photosensitive epilepsy","F25F.00","95208000","CPRD_AURUM"
"1489345013","Transient epileptic amnesia","1B1W.00","395689002","CPRD_AURUM"
"2159223018","Emergency epilepsy treatment since last appointment","667W.00","407623000","CPRD_AURUM"
"2159227017","Epilepsy confirmed","1O30.00","407627004","CPRD_AURUM"
"2159274014","Complex partial epileptic seizure","F254500","407675009","CPRD_AURUM"
"2474650018","Stress-induced epilepsy","F25E.00","413101007","CPRD_AURUM"
"2478828012","Traumatic epilepsy","SC20000","75023009","CPRD_AURUM"
"141981000000118","Epilepsy restricts employment","667G.00","93141000000105","CPRD_AURUM"
"141991000000116","Epilepsy prevents employment","667H.00","93151000000108","CPRD_AURUM"
"142041000000115","Epilepsy does not limit activities","667L.00","93211000000101","CPRD_AURUM"
"154851000000115","Epilepsy impairs education","667J.00","108211000000104","CPRD_AURUM"
"301541000000116","Simple partial epileptic seizure","F255600","199451000000106","CPRD_AURUM"
"632721000000111","Panayiotopoulos syndrome","F25y500","230387008","CPRD_AURUM"
"851121000006117","Partial epilepsy","","851121000006101","CPRD_AURUM"
"883061000006119","Infantile spasms -hysarrythmia","F256.99","28055006","CPRD_AURUM"
"905881000006111","[RFC] Epilepsy/convulsion","","905881000006107","CPRD_AURUM"
"918561000006111","Epilepsy associated problems","","918561000006107","CPRD_AURUM"
"918601000006111","Nocturnal epilepsy","","918601000006107","CPRD_AURUM"
"1673671000006116","Epilepsy treatment continued","","1673671000006100","CPRD_AURUM"
