"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"14G2.00","H/O: osteoarthritis","14G2.00",,"16021","IMRD"
"7P20400","Delivery of rehabilitation for osteoarthritis","7P20400",,"15","IMRD"
"9hQ..00","Exception reporting: osteoarthritis quality indicators","9hQ..00",,"11","IMRD"
"9hQ0.00","Excepted fr osteoarthritis quality indicators: pt unsuitable","9hQ0.00",,"16","IMRD"
"9hQ1.00","Excepted osteoarthritis quality indicators: informed dissent","9hQ1.00",,"1","IMRD"
"F163200","Myelopathy due to spondylosis","F163200",,"1259","IMRD"
"F337200","Nerve root and plexus compressions in spondylosis","F337200",,"412","IMRD"
"N05..00","Osteoarthritis and allied disorders","N05..00",,"232218","IMRD"
"N05..11","Osteoarthritis","N05..11",,"813175","IMRD"
"N050.00","Generalised osteoarthritis - OA","N050.00",,"93816","IMRD"
"N050000","Generalised osteoarthritis of unspecified site","N050000",,"236","IMRD"
"N050100","Generalised osteoarthritis of the hand","N050100",,"1253","IMRD"
"N050111","Heberdens' nodes","N050111",,"11324","IMRD"
"N050200","Generalised osteoarthritis of multiple sites","N050200",,"27582","IMRD"
"N050400","Primary generalized osteoarthrosis","N050400",,"591","IMRD"
"N050500","Secondary multiple arthrosis","N050500",,"98","IMRD"
"N050600","Erosive osteoarthrosis","N050600",,"539","IMRD"
"N050700","Heberden's nodes with arthropathy","N050700",,"1471","IMRD"
"N050z00","Generalised osteoarthritis NOS","N050z00",,"6582","IMRD"
"N051.00","Localised, primary osteoarthritis","N051.00",,"2308","IMRD"
"N051000","Localised, primary osteoarthritis of unspecified site","N051000",,"109","IMRD"
"N051100","Localised, primary osteoarthritis of the shoulder region","N051100",,"1286","IMRD"
"N051200","Localised, primary osteoarthritis of the upper arm","N051200",,"111","IMRD"
"N051300","Localised, primary osteoarthritis of the forearm","N051300",,"191","IMRD"
"N051400","Localised, primary osteoarthritis of the hand","N051400",,"3377","IMRD"
"N051500","Localised, primary osteoarthritis of the pelvic region/thigh","N051500",,"3752","IMRD"
"N051600","Localised, primary osteoarthritis of the lower leg","N051600",,"7971","IMRD"
"N051700","Localised, primary osteoarthritis of the ankle and foot","N051700",,"2262","IMRD"
"N051800","Localised, primary osteoarthritis of other specified site","N051800",,"867","IMRD"
"N051900","Primary coxarthrosis, bilateral","N051900",,"376","IMRD"
"N051B00","Primary gonarthrosis, bilateral","N051B00",,"965","IMRD"
"N051C00","Primary arthrosis of first carpometacarpal joints, bilateral","N051C00",,"402","IMRD"
"N051D00","Localised, primary osteoarthritis of the wrist","N051D00",,"881","IMRD"
"N051E00","Localised, primary osteoarthritis of toe","N051E00",,"1072","IMRD"
"N051F00","Localised, primary osteoarthritis of elbow","N051F00",,"458","IMRD"
"N051G00","Osteoarthritis of spinal facet joint","N051G00",,"719","IMRD"
"N051z00","Localised, primary osteoarthritis NOS","N051z00",,"395","IMRD"
"N052.00","Localised, secondary osteoarthritis","N052.00",,"402","IMRD"
"N052000","Localised, secondary osteoarthritis of unspecified site","N052000",,"9","IMRD"
"N052100","Localised, secondary osteoarthritis of the shoulder region","N052100",,"64","IMRD"
"N052200","Localised, secondary osteoarthritis of the upper arm","N052200",,"21","IMRD"
"N052300","Localised, secondary osteoarthritis of the forearm","N052300",,"29","IMRD"
"N052400","Localised, secondary osteoarthritis of the hand","N052400",,"104","IMRD"
"N052500","Localised, secondary osteoarthritis of pelvic region/thigh","N052500",,"419","IMRD"
"N052511","Coxae malum senilis","N052511",,"0","IMRD"
"N052600","Localised, secondary osteoarthritis of the lower leg","N052600",,"710","IMRD"
"N052700","Localised, secondary osteoarthritis of the ankle and foot","N052700",,"301","IMRD"
"N052800","Localised, secondary osteoarthritis of other specified site","N052800",,"57","IMRD"
"N052900","Post-traumatic coxarthrosis, bilateral","N052900",,"6","IMRD"
"N052A00","Post-traumatic gonarthrosis, bilateral","N052A00",,"6","IMRD"
"N052B00","Post-traumatic arthrosis of first carpometacarpal jt bilat","N052B00",,"9","IMRD"
"N052C00","Post-traumatic gonarthrosis, unilateral","N052C00",,"13","IMRD"
"N052z00","Localised, secondary osteoarthritis NOS","N052z00",,"55","IMRD"
"N053.00","Localised osteoarthritis, unspecified","N053.00",,"1130","IMRD"
"N053000","Localised osteoarthritis, unspecified, of unspecified site","N053000",,"43","IMRD"
"N053100","Localised osteoarthritis, unspecified, of shoulder region","N053100",,"729","IMRD"
"N053200","Localised osteoarthritis, unspecified, of the upper arm","N053200",,"14","IMRD"
"N053300","Localised osteoarthritis, unspecified, of the forearm","N053300",,"47","IMRD"
"N053400","Localised osteoarthritis, unspecified, of the hand","N053400",,"785","IMRD"
"N053500","Localised osteoarthritis, unspecified, pelvic region/thigh","N053500",,"3308","IMRD"
"N053512","Hip osteoarthitis NOS","N053512",,"131731","IMRD"
"N053600","Localised osteoarthritis, unspecified, of the lower leg","N053600",,"2524","IMRD"
"N053611","Patellofemoral osteoarthritis","N053611",,"12718","IMRD"
"N053700","Localised osteoarthritis, unspecified, of the ankle and foot","N053700",,"6290","IMRD"
"N053800","Localised osteoarthritis, unspecified, of other spec site","N053800",,"442","IMRD"
"N053900","Arthrosis of first carpometacarpal joint, unspecified","N053900",,"769","IMRD"
"N053z00","Localised osteoarthritis, unspecified, NOS","N053z00",,"378","IMRD"
"N054.00","Oligoarticular osteoarthritis, unspecified","N054.00",,"703","IMRD"
"N054000","Oligoarticular osteoarthritis, unspec, of unspecified sites","N054000",,"20","IMRD"
"N054100","Oligoarticular osteoarthritis, unspecified, of shoulder","N054100",,"11","IMRD"
"N054200","Oligoarticular osteoarthritis, unspecified, of upper arm","N054200",,"0","IMRD"
"N054300","Oligoarticular osteoarthritis, unspecified, of forearm","N054300",,"3","IMRD"
"N054400","Oligoarticular osteoarthritis, unspecified, of hand","N054400",,"26","IMRD"
"N054500","Oligoarticular osteoarthritis, unspecified, of pelvis/thigh","N054500",,"15","IMRD"
"N054600","Oligoarticular osteoarthritis, unspecified, of lower leg","N054600",,"35","IMRD"
"N054700","Oligoarticular osteoarthritis, unspecified, of ankle/foot","N054700",,"26","IMRD"
"N054800","Oligoarticular osteoarthritis, unspecified, other spec sites","N054800",,"22","IMRD"
"N054900","Oligoarticular osteoarthritis, unspecified, multiple sites","N054900",,"18","IMRD"
"N054z00","Osteoarthritis of more than one site, unspecified, NOS","N054z00",,"69","IMRD"
"N05z.00","Osteoarthritis NOS","N05z.00",,"157225","IMRD"
"N05z.11","Joint degeneration","N05z.11",,"3701","IMRD"
"N05z000","Osteoarthritis NOS, of unspecified site","N05z000",,"978","IMRD"
"N05z100","Osteoarthritis NOS, of shoulder region","N05z100",,"10803","IMRD"
"N05z200","Osteoarthritis NOS, of the upper arm","N05z200",,"604","IMRD"
"N05z211","Elbow osteoarthritis NOS","N05z211",,"1959","IMRD"
"N05z300","Osteoarthritis NOS, of the forearm","N05z300",,"1181","IMRD"
"N05z311","Wrist osteoarthritis NOS","N05z311",,"2656","IMRD"
"N05z400","Osteoarthritis NOS, of the hand","N05z400",,"37951","IMRD"
"N05z411","Finger osteoarthritis NOS","N05z411",,"2560","IMRD"
"N05z412","Thumb osteoarthritis NOS","N05z412",,"9317","IMRD"
"N05z500","Osteoarthritis NOS, pelvic region/thigh","N05z500",,"30821","IMRD"
"N05z511","Hip osteoarthritis NOS","N05z511",,"35828","IMRD"
"N05z600","Osteoarthritis NOS, of the lower leg","N05z600",,"40875","IMRD"
"N05z611","Knee osteoarthritis NOS","N05z611",,"165827","IMRD"
"N05z700","Osteoarthritis NOS, of ankle and foot","N05z700",,"6870","IMRD"
"N05z711","Ankle osteoarthritis NOS","N05z711",,"585","IMRD"
"N05z712","Foot osteoarthritis NOS","N05z712",,"3297","IMRD"
"N05z713","Toe osteoarthritis NOS","N05z713",,"2268","IMRD"
"N05z800","Osteoarthritis NOS, other specified site","N05z800",,"4285","IMRD"
"N05z900","Osteoarthritis NOS, of shoulder","N05z900",,"11578","IMRD"
"N05zA00","Osteoarthritis NOS, of sternoclavicular joint","N05zA00",,"450","IMRD"
"N05zB00","Osteoarthritis NOS, of acromioclavicular joint","N05zB00",,"6199","IMRD"
"N05zC00","Osteoarthritis NOS, of elbow","N05zC00",,"2086","IMRD"
"N05zD00","Osteoarthritis NOS, of distal radio-ulnar joint","N05zD00",,"20","IMRD"
"N05zE00","Osteoarthritis NOS, of wrist","N05zE00",,"5453","IMRD"
"N05zF00","Osteoarthritis NOS, of MCP joint","N05zF00",,"3920","IMRD"
"N05zG00","Osteoarthritis NOS, of PIP joint of finger","N05zG00",,"2934","IMRD"
"N05zH00","Osteoarthritis NOS, of DIP joint of finger","N05zH00",,"4714","IMRD"
"N05zJ00","Osteoarthritis NOS, of hip","N05zJ00",,"25604","IMRD"
"N05zK00","Osteoarthritis NOS, of sacro-iliac joint","N05zK00",,"258","IMRD"
"N05zL00","Osteoarthritis NOS, of knee","N05zL00",,"263128","IMRD"
"N05zM00","Osteoarthritis NOS, of tibio-fibular joint","N05zM00",,"12","IMRD"
"N05zN00","Osteoarthritis NOS, of ankle","N05zN00",,"9604","IMRD"
"N05zP00","Osteoarthritis NOS, of subtalar joint","N05zP00",,"201","IMRD"
"N05zQ00","Osteoarthritis NOS, of talonavicular joint","N05zQ00",,"299","IMRD"
"N05zR00","Osteoarthritis NOS, of other tarsal joint","N05zR00",,"162","IMRD"
"N05zS00","Osteoarthritis NOS, of 1st MTP joint","N05zS00",,"5818","IMRD"
"N05zT00","Osteoarthritis NOS, of lesser MTP joint","N05zT00",,"102","IMRD"
"N05zU00","Osteoarthritis NOS, of IP joint of toe","N05zU00",,"195","IMRD"
"N05zz00","Osteoarthritis NOS","N05zz00",,"11702","IMRD"
"N11..00","Spondylosis and allied disorders","N11..00",,"37283","IMRD"
"N11..12","Osteoarthritis of spine","N11..12",,"24856","IMRD"
"N110.00","Cervical spondylosis without myelopathy","N110.00",,"182964","IMRD"
"N110.11","Cervical spondylosis","N110.11",,"175134","IMRD"
"N110.12","Osteoarthritis cervical spine","N110.12",,"2778","IMRD"
"N110000","Single-level cervical spondylosis without myelopathy","N110000",,"483","IMRD"
"N110100","Two-level cervical spondylosis without myelopathy","N110100",,"111","IMRD"
"N110200","Multiple-level cervical spondylosis without myelopathy","N110200",,"512","IMRD"
"N111.00","Cervical spondylosis with myelopathy","N111.00",,"12685","IMRD"
"N111000","Single-level cervical spondylosis with myelopathy","N111000",,"78","IMRD"
"N111100","Two-level cervical spondylosis with myelopathy","N111100",,"34","IMRD"
"N111200","Multiple-level cervical spondylosis with myelopathy","N111200",,"68","IMRD"
"N112.00","Thoracic spondylosis without myelopathy","N112.00",,"3042","IMRD"
"N112.11","Thoracic spondylosis","N112.11",,"1655","IMRD"
"N112000","Single-level thoracic spondylosis without myelopathy","N112000",,"14","IMRD"
"N112100","Two-level thoracic spondylosis without myelopathy","N112100",,"9","IMRD"
"N112200","Multiple-level thoracic spondylosis without myelopathy","N112200",,"39","IMRD"
"N112300","Dorsal spondylosis without myelopathy","N112300",,"173","IMRD"
"N113.00","Thoracic spondylosis with myelopathy","N113.00",,"47","IMRD"
"N113000","Single-level thoracic spondylosis with myelopathy","N113000",,"1","IMRD"
"N113100","Two-level thoracic spondylosis with myelopathy","N113100",,"1","IMRD"
"N113200","Multiple-level thoracic spondylosis with myelopathy","N113200",,"6","IMRD"
"N114.00","Lumbosacral spondylosis without myelopathy","N114.00",,"19191","IMRD"
"N114.12","Lumbar spondylosis","N114.12",,"33838","IMRD"
"N114000","Single-level lumbosacral spondylosis without myelopathy","N114000",,"137","IMRD"
"N114100","Two-level lumbosacral spondylosis without myelopathy","N114100",,"50","IMRD"
"N114200","Multiple-level lumbosacral spondylosis without myelopathy","N114200",,"243","IMRD"
