MEDICAL_CODE_ID,DESCRIPTION,READ_CODE,SNOMED_CT_CODE,DATABASE
14A..00,H/O: cardiovascular disease,14A..00,,IMRD
14A..12,H/O: myocardial problem,14A..12,,IMRD
14A5.00,H/O: angina pectoris,14A5.00,,IMRD
14AA.00,H/O: heart disease NOS,14AA.00,,IMRD
14AJ.00,H/O: Angina in last year,14AJ.00,,IMRD
14AL.00,H/O: Treatment for ischaemic heart disease,14AL.00,,IMRD
14AW.00,H/O acute coronary syndrome,14AW.00,,IMRD
187..00,Frequency of angina,187..00,,IMRD
33B9500,Exercise tolerance test abnormal,33B9500,,IMRD
3889.00,Euroscore for angina,3889.00,,IMRD
388E.00,Canadian Cardiovascular Society classification of angina,388E.00,,IMRD
44H3.00,Cardiac enzymes abnormal,44H3.00,,IMRD
44H3000,Cardiac enzymes abnormal - first set,44H3000,,IMRD
5533.00,Angiocardiography abnormal,5533.00,,IMRD
5543.00,Coronary arteriograph.abnormal,5543.00,,IMRD
5C11.00,Radionuclide heart study abnormal,5C11.00,,IMRD
661M000,Angina self-management plan agreed,661M000,,IMRD
661N000,Angina self-management plan review,661N000,,IMRD
662K.00,Angina control,662K.00,,IMRD
662K000,Angina control - good,662K000,,IMRD
662K100,Angina control - poor,662K100,,IMRD
662K200,Angina control - improving,662K200,,IMRD
662K300,Angina control - worsening,662K300,,IMRD
662K400,Angina self management plan commenced,662K400,,IMRD
662K500,Angina self management plan completed,662K500,,IMRD
662Kz00,Angina control NOS,662Kz00,,IMRD
6A2..00,Coronary heart disease annual review,6A2..00,,IMRD
6A4..00,Coronary heart disease review,6A4..00,,IMRD
8B27.00,Antianginal therapy,8B27.00,,IMRD
8B3k.00,Coronary heart disease medication review,8B3k.00,,IMRD
8B63.11,Aspirin prophylaxis - IHD,8B63.11,,IMRD
8F9..00,Cardiac rehabilitation,8F9..00,,IMRD
8F90.00,Cardiac rehabilitation - phase 1,8F90.00,,IMRD
8F91.00,Cardiac rehabilitation - phase 2,8F91.00,,IMRD
8F92.00,Cardiac rehabilitation - phase 3,8F92.00,,IMRD
8F93.00,Cardiac rehabilitation - phase 4,8F93.00,,IMRD
8F97.00,Cardiac rehabilitation programme completed,8F97.00,,IMRD
8F98.00,Cardiac rehabilitation programme offered,8F98.00,,IMRD
8F99.00,Cardiac rehabilitation initial assessment offered,8F99.00,,IMRD
8H11.00,Admit to cardiac ITU,8H11.00,,IMRD
8H2Q.00,Admit cardiology emergency,8H2Q.00,,IMRD
8H2V.00,Admit ischaemic heart disease emergency,8H2V.00,,IMRD
8H44000,Referral to cardiology multidisciplinary team,8H44000,,IMRD
8H7v.00,Referral to cardiac rehabilitation nurse,8H7v.00,,IMRD
8Hkk.00,Referral to cardiac rehabilitation programme,8Hkk.00,,IMRD
8Hkl.00,Referral to cardiac rehabilitation service by secondary care,8Hkl.00,,IMRD
8Hkt.00,Referral to community cardiology service,8Hkt.00,,IMRD
8I3a.00,Cardiac rehabilitation declined,8I3a.00,,IMRD
8IB9.00,Referral to cardiac rehabilitation programme not indicated,8IB9.00,,IMRD
8IE3.00,Referral to cardiac rehabilitation programme declined,8IE3.00,,IMRD
8IEY.00,Referral to Angina Plan self-management programme declined,8IEY.00,,IMRD
8T04.00,Referral to Angina Plan self-management programme,8T04.00,,IMRD
G....12,Cardiac diseases,G....12,,IMRD
G3...00,Ischaemic heart disease,G3...00,,IMRD
G3...11,Arteriosclerotic heart disease,G3...11,,IMRD
G3...12,Atherosclerotic heart disease,G3...12,,IMRD
G3...13,IHD - Ischaemic heart disease,G3...13,,IMRD
G30..12,Coronary thrombosis,G30..12,,IMRD
G30..16,Thrombosis - coronary,G30..16,,IMRD
G31..00,Other acute and subacute ischaemic heart disease,G31..00,,IMRD
G311.00,Preinfarction syndrome,G311.00,,IMRD
G311.11,Crescendo angina,G311.11,,IMRD
G311.13,Unstable angina,G311.13,,IMRD
G311.14,Angina at rest,G311.14,,IMRD
G311000,Myocardial infarction aborted,G311000,,IMRD
G311011,MI - myocardial infarction aborted,G311011,,IMRD
G311100,Unstable angina,G311100,,IMRD
G311200,Angina at rest,G311200,,IMRD
G311300,Refractory angina,G311300,,IMRD
G311400,Worsening angina,G311400,,IMRD
G311500,Acute coronary syndrome,G311500,,IMRD
G311z00,Preinfarction syndrome NOS,G311z00,,IMRD
G312.00,Coronary thrombosis not resulting in myocardial infarction,G312.00,,IMRD
G31y.00,Other acute and subacute ischaemic heart disease,G31y.00,,IMRD
G31y000,Acute coronary insufficiency,G31y000,,IMRD
G31y200,Subendocardial ischaemia,G31y200,,IMRD
G31y300,Transient myocardial ischaemia,G31y300,,IMRD
G31yz00,Other acute and subacute ischaemic heart disease NOS,G31yz00,,IMRD
G33..00,Angina pectoris,G33..00,,IMRD
G330.00,Angina decubitus,G330.00,,IMRD
G330000,Nocturnal angina,G330000,,IMRD
G330z00,Angina decubitus NOS,G330z00,,IMRD
G331.00,Prinzmetal's angina,G331.00,,IMRD
G331.11,Variant angina pectoris,G331.11,,IMRD
G332.00,Coronary artery spasm,G332.00,,IMRD
G33z.00,Angina pectoris NOS,G33z.00,,IMRD
G33z000,Status anginosus,G33z000,,IMRD
G33z100,Stenocardia,G33z100,,IMRD
G33z200,Syncope anginosa,G33z200,,IMRD
G33z300,Angina on effort,G33z300,,IMRD
G33z400,Ischaemic chest pain,G33z400,,IMRD
G33z500,Post infarct angina,G33z500,,IMRD
G33z600,New onset angina,G33z600,,IMRD
G33z700,Stable angina,G33z700,,IMRD
G33zz00,Angina pectoris NOS,G33zz00,,IMRD
G34..00,Other chronic ischaemic heart disease,G34..00,,IMRD
G340.00,Coronary atherosclerosis,G340.00,,IMRD
G340.11,Triple vessel disease of the heart,G340.11,,IMRD
G340.12,Coronary artery disease,G340.12,,IMRD
G340000,Single coronary vessel disease,G340000,,IMRD
G340100,Double coronary vessel disease,G340100,,IMRD
G341.11,Cardiac aneurysm,G341.11,,IMRD
G341000,Ventricular cardiac aneurysm,G341000,,IMRD
G341100,Other cardiac wall aneurysm,G341100,,IMRD
G341111,Mural cardiac aneurysm,G341111,,IMRD
G341200,Aneurysm of coronary vessels,G341200,,IMRD
G341z00,Aneurysm of heart NOS,G341z00,,IMRD
G342.00,Atherosclerotic cardiovascular disease,G342.00,,IMRD
G343.00,Ischaemic cardiomyopathy,G343.00,,IMRD
G344.00,Silent myocardial ischaemia,G344.00,,IMRD
G34y.00,Other specified chronic ischaemic heart disease,G34y.00,,IMRD
G34y000,Chronic coronary insufficiency,G34y000,,IMRD
G34y100,Chronic myocardial ischaemia,G34y100,,IMRD
G34yz00,Other specified chronic ischaemic heart disease NOS,G34yz00,,IMRD
G34z.00,Other chronic ischaemic heart disease NOS,G34z.00,,IMRD
G34z000,Asymptomatic coronary heart disease,G34z000,,IMRD
G37..00,Cardiac syndrome X,G37..00,,IMRD
G39..00,Coronary microvascular disease,G39..00,,IMRD
G3y..00,Other specified ischaemic heart disease,G3y..00,,IMRD
G3z..00,Ischaemic heart disease NOS,G3z..00,,IMRD
G72B100,Coronary artery dissection,G72B100,,IMRD
Gyu3.00,[X]Ischaemic heart diseases,Gyu3.00,,IMRD
Gyu3000,[X]Other forms of angina pectoris,Gyu3000,,IMRD
Gyu3200,[X]Other forms of acute ischaemic heart disease,Gyu3200,,IMRD
Gyu3300,[X]Other forms of chronic ischaemic heart disease,Gyu3300,,IMRD
Z677.00,Cardiac rehabilitation class,Z677.00,,IMRD
ZL22200,Under care of cardiac rehabilitation nurse,ZL22200,,IMRD
ZL62200,Referral to cardiac rehabilitation nurse,ZL62200,,IMRD
ZLA2200,Seen by cardiac rehabilitation nurse,ZLA2200,,IMRD
ZLD7200,Discharge by cardiac rehabilitation nurse,ZLD7200,,IMRD
ZR37.00,Canadian Cardiovascular Society classification of angina,ZR37.00,,IMRD
ZR3P.00,CLASP angina score,ZR3P.00,,IMRD
ZR3P.11,CLASP angina score,ZR3P.11,,IMRD
ZRB1.00,Euroscore for angina,ZRB1.00,,IMRD
ZV57900,[V]Cardiac rehabilitation,ZV57900,,IMRD
