"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"3463017","Anterior subcapsular polar cataract","F460300","1412008","358","CPRD_AURUM"
"15277015","Total traumatic cataract","F462200","8656007","42","CPRD_AURUM"
"21000016","Coronary cataract","F461200","12195004","28","CPRD_AURUM"
"57359011","Traumatic cataract","F462.00","34361001","5084","CPRD_AURUM"
"57632013","Posterior subcapsular polar cataract","F460400","34533008","3557","CPRD_AURUM"
"67912012","Punctate cataract","F461300","40714009","85","CPRD_AURUM"
"73294018","Diabetic cataract","F464000","43959009","8183","CPRD_AURUM"
"107602013","Myotonic cataract","F464200","64741003","32","CPRD_AURUM"
"130863017","Cortical senile cataract","F461800","78875003","625","CPRD_AURUM"
"158572010","Bilateral cataracts","F466.00","95722004","623849","CPRD_AURUM"
"178759010","Anterior subcapsular polar senile cataract","F461600","111515007","28","CPRD_AURUM"
"251654019","H/O: cataract","1483.00","161489009","36142","CPRD_AURUM"
"298076010","Cataract","F46..00","193570009","1405211","CPRD_AURUM"
"298078011","Infantile, juvenile and presenile cataracts","F460.00","193571008","1291","CPRD_AURUM"
"298083015","Cortical cataract","F460500","193576003","19224","CPRD_AURUM"
"298084014","Lamellar zonular cataract","F460600","193577007","293","CPRD_AURUM"
"298096019","Nuclear senile cataract","F461900","193589009","4768","CPRD_AURUM"
"298097011","Total, mature senile cataract","F461A00","193590000","193","CPRD_AURUM"
"298111014","Partial resolved traumatic cataract","F462300","193598007","8","CPRD_AURUM"
"298113012","Cataract secondary to ocular disease","F463.00","193600001","2022","CPRD_AURUM"
"298130014","Toxic cataract not due to drugs","F464500","193610005","5","CPRD_AURUM"
"313009012","Capsular and subcapsular cataract","P331.00","204124004","355","CPRD_AURUM"
"313010019","Capsular cataract","P331000","204125003","2769","CPRD_AURUM"
"313012010","Cortical and zonular cataract","P332.00","204127006","14","CPRD_AURUM"
"313014011","Zonular cataract","P332100","204128001","45","CPRD_AURUM"
"313018014","Total and subtotal congenital cataract","P334.00","204130004","3","CPRD_AURUM"
"399449014","Hypermature cataract","F461B00","267626000","252","CPRD_AURUM"
"400779012","Congenital cataract and lens anomalies","P33..00","268159001","4942","CPRD_AURUM"
"451394011","O/E - Left cataract present","2BT1.00","308089003","66895","CPRD_AURUM"
"455415018","Immature cortical cataract","F46z000","311789006","312","CPRD_AURUM"
"495988011","Needling of lens for cataract","7263011","5130002","680","CPRD_AURUM"
"495989015","Discission of cataract","7266100","5130002","1066","CPRD_AURUM"
"1232510017","Subtotal congenital cataract","P334100","63912009","39","CPRD_AURUM"
"2159947017","Referral for cataract extraction","8H5H.00","408383005","17368","CPRD_AURUM"
"853291000006111","Cataract extraction & lens repl","","853291000006107","58472","CPRD_AURUM"
"853701000006113","Right cataract extraction and implant","","853701000006109","228331","CPRD_AURUM"
"883311000006115","Secondary cataract","F463.99","193600001","296","CPRD_AURUM"
"126733015","Cataract with neovascularization","F463300","76309006","74","CPRD_AURUM"
"298081018","Unspecified presenile cataract","F460200","399305009","456","CPRD_AURUM"
"298087019","Other nonsenile cataract","F460y00","193571008","40","CPRD_AURUM"
"298103016","Senile cataract NOS","F461z00","39450006","945","CPRD_AURUM"
"298116016","Unspecified cataracta complicata","F463000","193600001","99","CPRD_AURUM"
"298125010","Cataract secondary to ocular disorder NOS","F463z00","193600001","53","CPRD_AURUM"
"298131013","Cataract due to other physical inflammation","F464700","193570009","7","CPRD_AURUM"
"298133011","Unspecified secondary cataract","F465000","193570009","226","CPRD_AURUM"
"298137012","After cataract NOS","F465z00","47337003","101","CPRD_AURUM"
"298142016","Other cataract","F46y.00","193570009","1340","CPRD_AURUM"
"298144015","Other cataract NOS","F46yz00","193570009","411","CPRD_AURUM"
"298145019","Cataract NOS","F46z.00","193570009","77124","CPRD_AURUM"
"299465011","[X]Other specified cataract","FyuE100","10810001","175","CPRD_AURUM"
"299468013","[X]Cataract in other diseases classified elsewhere","FyuE400","10810001","10","CPRD_AURUM"
"313008016","Congenital cataract, unspecified","P330.00","79410001","11630","CPRD_AURUM"
