"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"1483.00","H/O: cataract","1483.00",,"18053","IMRD"
"14N9.00","H/O: R cataract extraction","14N9.00",,"4273","IMRD"
"14NA.00","H/O: L cataract extraction","14NA.00",,"4079","IMRD"
"14NC.00","H/O: Bilateral cataract extraction","14NC.00",,"2776","IMRD"
"22E5.00","O/E - cataract present","22E5.00",,"94421","IMRD"
"2BT..00","Cataract observation","2BT..00",,"232","IMRD"
"2BT0.00","O/E - Right cataract present","2BT0.00",,"13043","IMRD"
"2BT1.00","O/E - Left cataract present","2BT1.00",,"12659","IMRD"
"7263.12","Extracapsular extraction of cataract","7263.12",,"38710","IMRD"
"7263011","Needling of lens for cataract","7263011",,"309","IMRD"
"7264.11","Intracapsular extraction of cataract","7264.11",,"88606","IMRD"
"7266.11","Other extraction of cataract","7266.11",,"99605","IMRD"
"7266100","Discission of cataract","7266100",,"401","IMRD"
"7267600","Cataract extraction and insertion of intraocular lens","7267600",,"23776","IMRD"
"8H5H.00","Referral for cataract extraction","8H5H.00",,"5487","IMRD"
"8LC0.00","Cataract operation planned","8LC0.00",,"1194","IMRD"
"C108F00","Insulin dependent diabetes mellitus with diabetic cataract","C108F00",,"14","IMRD"
"C108F11","Type I diabetes mellitus with diabetic cataract","C108F11",,"6","IMRD"
"C108F12","Type 1 diabetes mellitus with diabetic cataract","C108F12",,"0","IMRD"
"C109E00","Non-insulin depend diabetes mellitus with diabetic cataract","C109E00",,"41","IMRD"
"C109E11","Type II diabetes mellitus with diabetic cataract","C109E11",,"11","IMRD"
"C109E12","Type 2 diabetes mellitus with diabetic cataract","C109E12",,"12","IMRD"
"C10EF00","Type 1 diabetes mellitus with diabetic cataract","C10EF00",,"13","IMRD"
"C10EF11","Type I diabetes mellitus with diabetic cataract","C10EF11",,"1","IMRD"
"C10EF12","Insulin dependent diabetes mellitus with diabetic cataract","C10EF12",,"1","IMRD"
"C10FE00","Type 2 diabetes mellitus with diabetic cataract","C10FE00",,"141","IMRD"
"C10FE11","Type II diabetes mellitus with diabetic cataract","C10FE11",,"119","IMRD"
"F46..00","Cataract","F46..00",,"454509","IMRD"
"F460.00","Infantile, juvenile and presenile cataracts","F460.00",,"61","IMRD"
"F460000","Unspecified infantile cataract","F460000",,"98","IMRD"
"F460100","Unspecified juvenile cataract","F460100",,"60","IMRD"
"F460200","Unspecified presenile cataract","F460200",,"67","IMRD"
"F460300","Anterior subcapsular polar cataract","F460300",,"26","IMRD"
"F460400","Posterior subcapsular polar cataract","F460400",,"290","IMRD"
"F460500","Cortical cataract","F460500",,"3863","IMRD"
"F460600","Lamellar zonular cataract","F460600",,"93","IMRD"
"F460700","Nuclear cataract","F460700",,"5947","IMRD"
"F460x00","Combined nonsenile cataract","F460x00",,"3","IMRD"
"F460y00","Other nonsenile cataract","F460y00",,"6","IMRD"
"F460z00","Nonsenile cataract NOS","F460z00",,"26","IMRD"
"F461.00","Senile cataract","F461.00",,"10212","IMRD"
"F461000","Unspecified senile cataract","F461000",,"532","IMRD"
