"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"1323","Diabetic retinopathy","F420.00",,"135926","CPRD_GOLD"
"2986","Preproliferative diabetic retinopathy","F420200",,"7413","CPRD_GOLD"
"3286","Proliferative diabetic retinopathy","F420100",,"13768","CPRD_GOLD"
"3837","Diabetic maculopathy","F420400",,"35182","CPRD_GOLD"
"6509","Insulin dependent diabetes mellitus with retinopathy","C108700",,"325","CPRD_GOLD"
"7069","Background diabetic retinopathy","F420000",,"114986","CPRD_GOLD"
"9835","O/E - diabetic maculopathy present both eyes","2BBL.00",,"5929","CPRD_GOLD"
"10099","Advanced diabetic maculopathy","F420300",,"1108","CPRD_GOLD"
"10755","Non proliferative diabetic retinopathy","F420600",,"18245","CPRD_GOLD"
"11018","Diabetic retinopathy 12 month review","8HBG.00",,"22031","CPRD_GOLD"
"11129","O/E - left eye background diabetic retinopathy","2BBQ.00",,"171860","CPRD_GOLD"
"11433","O/E - right eye background diabetic retinopathy","2BBP.00",,"173391","CPRD_GOLD"
"11599","Pan retinal photocoagulation for diabetes","7276.00",,"6820","CPRD_GOLD"
"11626","Diabetic retinopathy NOS","F420z00",,"3600","CPRD_GOLD"
"13097","O/E - right eye proliferative diabetic retinopathy","2BBT.00",,"5895","CPRD_GOLD"
"13099","O/E - right eye preproliferative diabetic retinopathy","2BBR.00",,"10717","CPRD_GOLD"
"13101","O/E - left eye proliferative diabetic retinopathy","2BBV.00",,"5615","CPRD_GOLD"
"13102","O/E - right eye diabetic maculopathy","2BBW.00",,"28054","CPRD_GOLD"
"13103","O/E - left eye preproliferative diabetic retinopathy","2BBS.00",,"10510","CPRD_GOLD"
"13108","O/E - left eye diabetic maculopathy","2BBX.00",,"28607","CPRD_GOLD"
"17262","Non-insulin-dependent diabetes mellitus with retinopathy","C109600",,"184","CPRD_GOLD"
"18387","Type 1 diabetes mellitus with retinopathy","C10E700",,"738","CPRD_GOLD"
"18496","Type 2 diabetes mellitus with retinopathy","C10F600",,"2542","CPRD_GOLD"
"18662","Diabetic retinopathy 6 month review","8HBH.00",,"785","CPRD_GOLD"
"22871","Type 1 diabetes mellitus with exudative maculopathy","C10EP00",,"96","CPRD_GOLD"
"22967","Retinal abnormality - diabetes related","2BBF.00",,"4923","CPRD_GOLD"
"25591","Type 2 diabetes mellitus with exudative maculopathy","C10FQ00",,"273","CPRD_GOLD"
"30477","High risk proliferative diabetic retinopathy","F420700",,"122","CPRD_GOLD"
"38161","Type I diabetes mellitus with retinopathy","C108711",,"18","CPRD_GOLD"
"41049","Type 1 diabetes mellitus with retinopathy","C108712",,"15","CPRD_GOLD"
"42762","Type 2 diabetes mellitus with retinopathy","C109612",,"52","CPRD_GOLD"
"47328","O/E - right eye stable treated prolif diabetic retinopathy","2BBk.00",,"447","CPRD_GOLD"
"47584","Advanced diabetic retinal disease","F420500",,"138","CPRD_GOLD"
"49655","Type II diabetes mellitus with retinopathy","C10F611",,"60","CPRD_GOLD"
"52041","O/E - left eye stable treated prolif diabetic retinopathy","2BBl.00",,"349","CPRD_GOLD"
"52630","O/E - sight threatening diabetic retinopathy","2BBo.00",,"88","CPRD_GOLD"
"58604","Type II diabetes mellitus with retinopathy","C109611",,"37","CPRD_GOLD"
"65463","High risk non proliferative diabetic retinopathy","F420800",,"72","CPRD_GOLD"
"93875","Insulin dependent diabetes mellitus with retinopathy","C10E712",,"14","CPRD_GOLD"
"95343","Type I diabetes mellitus with retinopathy","C10E711",,"27","CPRD_GOLD"
"97894","Type I diabetes mellitus with exudative maculopathy","C10EP11",,"3","CPRD_GOLD"
"101881","Impaired vision due to diabetic retinopathy","2BBr.00",,"17","CPRD_GOLD"
"111798","Type II diabetes mellitus with exudative maculopathy","C10FQ11",,"3","CPRD_GOLD"
