"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"2BBF.00","Retinal abnormality - diabetes related","2BBF.00","","IMRD"
"2BBk.00","O/E - right eye stable treated prolif diabetic retinopathy","2BBk.00","","IMRD"
"2BBl.00","O/E - left eye stable treated prolif diabetic retinopathy","2BBl.00","","IMRD"
"2BBL.00","O/E - diabetic maculopathy present both eyes","2BBL.00","","IMRD"
"2BBo.00","O/E - sight threatening diabetic retinopathy","2BBo.00","","IMRD"
"2BBP.00","O/E - right eye background diabetic retinopathy","2BBP.00","","IMRD"
"2BBQ.00","O/E - left eye background diabetic retinopathy","2BBQ.00","","IMRD"
"2BBr.00","Impair vision due diab retinop","2BBr.00","","IMRD"
"2BBR.00","O/E - right eye preproliferative diabetic retinopathy","2BBR.00","","IMRD"
"2BBS.00","O/E - left eye preproliferative diabetic retinopathy","2BBS.00","","IMRD"
"2BBT.00","O/E - right eye proliferative diabetic retinopathy","2BBT.00","","IMRD"
"2BBV.00","O/E - left eye proliferative diabetic retinopathy","2BBV.00","","IMRD"
"2BBW.00","O/E - right eye diabetic maculopathy","2BBW.00","","IMRD"
"2BBX.00","O/E - left eye diabetic maculopathy","2BBX.00","","IMRD"
"7276.00","Pan retinal photocoagulation for diabetes","7276.00","","IMRD"
"8HBG.00","Diabetic retinopathy 12 month review","8HBG.00","","IMRD"
"8HBH.00","Diabetic retinopathy 6 month review","8HBH.00","","IMRD"
"C108700","Insulin dependent diabetes mellitus with retinopathy","C108700","","IMRD"
"C108711","Type I diabetes mellitus with retinopathy","C108711","","IMRD"
"C108712","Type 1 diabetes mellitus with retinopathy","C108712","","IMRD"
"C109600","Non-insulin-dependent diabetes mellitus with retinopathy","C109600","","IMRD"
"C109611","Type II diabetes mellitus with retinopathy","C109611","","IMRD"
"C109612","Type 2 diabetes mellitus with retinopathy","C109612","","IMRD"
"C10E700","Type 1 diabetes mellitus with retinopathy","C10E700","","IMRD"
"C10E711","Type I diabetes mellitus with retinopathy","C10E711","","IMRD"
"C10E712","Insulin dependent diabetes mellitus with retinopathy","C10E712","","IMRD"
"C10EP00","Type 1 diabetes mellitus with exudative maculopathy","C10EP00","","IMRD"
"C10EP11","Type I diabetes mellitus with exudative maculopathy","C10EP11","","IMRD"
"C10F600","Type 2 diabetes mellitus with retinopathy","C10F600","","IMRD"
"C10F611","Type II diabetes mellitus with retinopathy","C10F611","","IMRD"
"C10FQ00","Type 2 diabetes mellitus with exudative maculopathy","C10FQ00","","IMRD"
"C10FQ11","Type II diabetes mellitus with exudative maculopathy","C10FQ11","","IMRD"
"F420.00","Diabetic retinopathy","F420.00","","IMRD"
"F420000","Background diabetic retinopathy","F420000","","IMRD"
"F420100","Proliferative diabetic retinopathy","F420100","","IMRD"
"F420200","Preproliferative diabetic retinopathy","F420200","","IMRD"
"F420300","Advanced diabetic maculopathy","F420300","","IMRD"
"F420400","Diabetic maculopathy","F420400","","IMRD"
"F420500","Advanced diabetic retinal disease","F420500","","IMRD"
"F420600","Non proliferative diabetic retinopathy","F420600","","IMRD"
"F420700","High risk proliferative diabetic retinopathy","F420700","","IMRD"
"F420800","High risk non proliferative diabetic retinopathy","F420800","","IMRD"
"F420z00","Diabetic retinopathy NOS","F420z00","","IMRD"
