"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"12K8.00","Maternal postnatal depression","12K8.00",,"2","IMRD"
"1465.00","H/O: depression","1465.00",,"357476","IMRD"
"212S.00","Depression resolved","212S.00",,"72994","IMRD"
"62T1.00","Puerperal depression","62T1.00",,"8933","IMRD"
"6G00.00","Postnatal depression counselling","6G00.00",,"2576","IMRD"
"8BK0.00","Depression management programme","8BK0.00",,"98219","IMRD"
"8CAa.00","Patient given advice about management of depression","8CAa.00",,"47552","IMRD"
"8HHq.00","Referral for guided self-help for depression","8HHq.00",,"2580","IMRD"
"8HHq000","Referral for depression self-help video","8HHq000",,"1","IMRD"
"8IH5200","Referral for guided self-help for depression declined","8IH5200",,"1","IMRD"
"9H90.00","Depression annual review","9H90.00",,"27323","IMRD"
"9H91.00","Depression medication review","9H91.00",,"144848","IMRD"
"9H92.00","Depression interim review","9H92.00",,"841666","IMRD"
"9HA0.00","On depression register","9HA0.00",,"13021","IMRD"
"9k4..00","Depression - enhanced services administration","9k4..00",,"25586","IMRD"
"9k40.00","Depression - enhanced service completed","9k40.00",,"11241","IMRD"
"9kQ..00","On full dose long term treatment depression - enh serv admin","9kQ..00",,"4","IMRD"
"9kQ..11","On full dose long term treatment for depression","9kQ..11",,"1","IMRD"
"9Ov..00","Depression monitoring administration","9Ov..00",,"21435","IMRD"
"9Ov0.00","Depression monitoring first letter","9Ov0.00",,"32311","IMRD"
"9Ov1.00","Depression monitoring second letter","9Ov1.00",,"10963","IMRD"
"9Ov2.00","Depression monitoring third letter","9Ov2.00",,"6105","IMRD"
"9Ov3.00","Depression monitoring verbal invite","9Ov3.00",,"3077","IMRD"
"9Ov4.00","Depression monitoring telephone invite","9Ov4.00",,"2070","IMRD"
"E001300","Presenile dementia with depression","E001300",,"129","IMRD"
"E002.00","Senile dementia with depressive or paranoid features","E002.00",,"288","IMRD"
"E002100","Senile dementia with depression","E002100",,"706","IMRD"
"E002z00","Senile dementia with depressive or paranoid features NOS","E002z00",,"43","IMRD"
"E004300","Arteriosclerotic dementia with depression","E004300",,"103","IMRD"
"E02y300","Drug-induced depressive state","E02y300",,"74","IMRD"
"E11..12","Depressive psychoses","E11..12",,"5749","IMRD"
"E112.00","Single major depressive episode","E112.00",,"60294","IMRD"
"E112.11","Agitated depression","E112.11",,"39828","IMRD"
"E112.12","Endogenous depression first episode","E112.12",,"19756","IMRD"
"E112.13","Endogenous depression first episode","E112.13",,"85970","IMRD"
"E112.14","Endogenous depression","E112.14",,"56808","IMRD"
"E112000","Single major depressive episode, unspecified","E112000",,"2722","IMRD"
"E112100","Single major depressive episode, mild","E112100",,"9365","IMRD"
"E112200","Single major depressive episode, moderate","E112200",,"10919","IMRD"
"E112300","Single major depressive episode, severe, without psychosis","E112300",,"2933","IMRD"
"E112400","Single major depressive episode, severe, with psychosis","E112400",,"454","IMRD"
"E112z00","Single major depressive episode NOS","E112z00",,"2690","IMRD"
"E113.00","Recurrent major depressive episode","E113.00",,"18756","IMRD"
"E113.11","Endogenous depression - recurrent","E113.11",,"108465","IMRD"
"E113000","Recurrent major depressive episodes, unspecified","E113000",,"557","IMRD"
"E113100","Recurrent major depressive episodes, mild","E113100",,"2979","IMRD"
"E113200","Recurrent major depressive episodes, moderate","E113200",,"9721","IMRD"
"E113300","Recurrent major depressive episodes, severe, no psychosis","E113300",,"1516","IMRD"
"E113400","Recurrent major depressive episodes, severe, with psychosis","E113400",,"685","IMRD"
"E113700","Recurrent depression","E113700",,"58695","IMRD"
"E113z00","Recurrent major depressive episode NOS","E113z00",,"2227","IMRD"
"E118.00","Seasonal affective disorder","E118.00",,"4497","IMRD"
"E11y200","Atypical depressive disorder","E11y200",,"173","IMRD"
"E11z200","Masked depression","E11z200",,"2913","IMRD"
"E130.00","Reactive depressive psychosis","E130.00",,"1690","IMRD"
"E130.11","Psychotic reactive depression","E130.11",,"2572","IMRD"
"E135.00","Agitated depression","E135.00",,"43861","IMRD"
"E200300","Anxiety with depression","E200300",,"996282","IMRD"
"E204.00","Neurotic depression reactive type","E204.00",,"263227","IMRD"
"E204.11","Postnatal depression","E204.11",,"155366","IMRD"
"E290.00","Brief depressive reaction","E290.00",,"3472","IMRD"
"E290z00","Brief depressive reaction NOS","E290z00",,"327","IMRD"
"E291.00","Prolonged depressive reaction","E291.00",,"2022","IMRD"
"E2B..00","Depressive disorder NEC","E2B..00",,"1753222","IMRD"
"E2B0.00","Postviral depression","E2B0.00",,"1199","IMRD"
"E2B1.00","Chronic depression","E2B1.00",,"57563","IMRD"
"Eu20400","[X]Post-schizophrenic depression","Eu20400",,"57","IMRD"
"Eu25100","[X]Schizoaffective disorder, depressive type","Eu25100",,"341","IMRD"
"Eu25111","[X]Schizoaffective psychosis, depressive type","Eu25111",,"137","IMRD"
"Eu25112","[X]Schizophreniform psychosis, depressive type","Eu25112",,"52","IMRD"
"Eu32.00","[X]Depressive episode","Eu32.00",,"480308","IMRD"
"Eu32.11","[X]Single episode of depressive reaction","Eu32.11",,"9819","IMRD"
"Eu32.12","[X]Single episode of psychogenic depression","Eu32.12",,"547","IMRD"
"Eu32.13","[X]Single episode of reactive depression","Eu32.13",,"7023","IMRD"
"Eu32000","[X]Mild depressive episode","Eu32000",,"49652","IMRD"
"Eu32100","[X]Moderate depressive episode","Eu32100",,"113842","IMRD"
"Eu32200","[X]Severe depressive episode without psychotic symptoms","Eu32200",,"26595","IMRD"
"Eu32211","[X]Single episode agitated depressn w'out psychotic symptoms","Eu32211",,"134","IMRD"
"Eu32212","[X]Single episode major depression w'out psychotic symptoms","Eu32212",,"2887","IMRD"
"Eu32213","[X]Single episode vital depression w'out psychotic symptoms","Eu32213",,"87","IMRD"
"Eu32300","[X]Severe depressive episode with psychotic symptoms","Eu32300",,"5649","IMRD"
"Eu32311","[X]Single episode of major depression and psychotic symptoms","Eu32311",,"322","IMRD"
"Eu32312","[X]Single episode of psychogenic depressive psychosis","Eu32312",,"78","IMRD"
"Eu32313","[X]Single episode of psychotic depression","Eu32313",,"693","IMRD"
"Eu32314","[X]Single episode of reactive depressive psychosis","Eu32314",,"193","IMRD"
"Eu32400","[X]Mild depression","Eu32400",,"19331","IMRD"
"Eu32500","[X]Major depression, mild","Eu32500",,"1218","IMRD"
"Eu32600","[X]Major depression, moderately severe","Eu32600",,"2729","IMRD"
"Eu32700","[X]Major depression, severe without psychotic symptoms","Eu32700",,"2492","IMRD"
"Eu32800","[X]Major depression, severe with psychotic symptoms","Eu32800",,"523","IMRD"
"Eu32900","[X]Single major depr ep, severe with psych, psych in remiss","Eu32900",,"894","IMRD"
"Eu32A00","[X]Recurr major depr ep, severe with psych, psych in remiss","Eu32A00",,"350","IMRD"
"Eu32B00","[X]Antenatal depression","Eu32B00",,"92","IMRD"
"Eu32y00","[X]Other depressive episodes","Eu32y00",,"2544","IMRD"
"Eu32y11","[X]Atypical depression","Eu32y11",,"441","IMRD"
"Eu32y12","[X]Single episode of masked depression NOS","Eu32y12",,"151","IMRD"
"Eu32z00","[X]Depressive episode, unspecified","Eu32z00",,"125742","IMRD"
"Eu32z11","[X]Depression NOS","Eu32z11",,"854160","IMRD"
"Eu32z12","[X]Depressive disorder NOS","Eu32z12",,"17865","IMRD"
"Eu32z13","[X]Prolonged single episode of reactive depression","Eu32z13",,"526","IMRD"
"Eu32z14","[X] Reactive depression NOS","Eu32z14",,"95586","IMRD"
"Eu33.00","[X]Recurrent depressive disorder","Eu33.00",,"45898","IMRD"
"Eu33.11","[X]Recurrent episodes of depressive reaction","Eu33.11",,"3106","IMRD"
"Eu33.12","[X]Recurrent episodes of psychogenic depression","Eu33.12",,"750","IMRD"
"Eu33.13","[X]Recurrent episodes of reactive depression","Eu33.13",,"4091","IMRD"
"Eu33.14","[X]Seasonal depressive disorder","Eu33.14",,"121","IMRD"
"Eu33.15","[X]SAD - Seasonal affective disorder","Eu33.15",,"4089","IMRD"
"Eu33000","[X]Recurrent depressive disorder, current episode mild","Eu33000",,"2751","IMRD"
"Eu33100","[X]Recurrent depressive disorder, current episode moderate","Eu33100",,"4498","IMRD"
"Eu33200","[X]Recurr depress disorder cur epi severe without psyc sympt","Eu33200",,"1135","IMRD"
"Eu33211","[X]Endogenous depression without psychotic symptoms","Eu33211",,"1036","IMRD"
"Eu33212","[X]Major depression, recurrent without psychotic symptoms","Eu33212",,"405","IMRD"
"Eu33214","[X]Vital depression, recurrent without psychotic symptoms","Eu33214",,"18","IMRD"
"Eu33300","[X]Recurrent depress disorder cur epi severe with psyc symp","Eu33300",,"1065","IMRD"
"Eu33311","[X]Endogenous depression with psychotic symptoms","Eu33311",,"653","IMRD"
"Eu33313","[X]Recurr severe episodes/major depression+psychotic symptom","Eu33313",,"377","IMRD"
"Eu33314","[X]Recurr severe episodes/psychogenic depressive psychosis","Eu33314",,"54","IMRD"
"Eu33315","[X]Recurrent severe episodes of psychotic depression","Eu33315",,"520","IMRD"
"Eu33316","[X]Recurrent severe episodes/reactive depressive psychosis","Eu33316",,"98","IMRD"
"Eu33y00","[X]Other recurrent depressive disorders","Eu33y00",,"289","IMRD"
"Eu33z00","[X]Recurrent depressive disorder, unspecified","Eu33z00",,"1682","IMRD"
"Eu33z11","[X]Monopolar depression NOS","Eu33z11",,"20","IMRD"
"Eu34100","[X]Dysthymia","Eu34100",,"11346","IMRD"
"Eu34111","[X]Depressive neurosis","Eu34111",,"1336","IMRD"
"Eu34113","[X]Neurotic depression","Eu34113",,"4793","IMRD"
"Eu34114","[X]Persistant anxiety depression","Eu34114",,"6395","IMRD"
"Eu3y111","[X]Recurrent brief depressive episodes","Eu3y111",,"243","IMRD"
"Eu41200","[X]Mixed anxiety and depressive disorder","Eu41200",,"40579","IMRD"
"Eu41211","[X]Mild anxiety depression","Eu41211",,"10059","IMRD"
"Eu53011","[X]Postnatal depression NOS","Eu53011",,"5567","IMRD"
"Eu53012","[X]Postpartum depression NOS","Eu53012",,"412","IMRD"
"Eu92000","[X]Depressive conduct disorder","Eu92000",,"114","IMRD"
"R007z13","[D]Postoperative depression","R007z13",,"215","IMRD"
