"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"33469013","Thyrotoxic exophthalmos","F4G2000","19885005","2178","CPRD_AURUM"
"57561015","Hyperthyroidism","C02..11","34486009","439542","CPRD_AURUM"
"100438013","Thyrotoxic heart disease","G557500","60446003","200","CPRD_AURUM"
"150375010","Thyrotoxicosis","C02..00","90739004","496350","CPRD_AURUM"
"196525014","Toxic multinodular goitre","C022.00","26389007","13689","CPRD_AURUM"
"200396013","Toxic uninodular goitre","C021.00","73869005","2060","CPRD_AURUM"
"292327018","Toxic diffuse goitre with no crisis","C020000","190241003","403","CPRD_AURUM"
"292330013","Toxic diffuse goitre with crisis","C020100","190242005","40","CPRD_AURUM"
"292355019","Thyrotoxicosis from ectopic thyroid nodule with no crisis","C024000","190255006","11","CPRD_AURUM"
"292356018","Thyrotoxicosis from ectopic thyroid nodule with crisis","C024100","190256007","2","CPRD_AURUM"
"398780011","Toxic diffuse goitre","C020.00","267374005","11827","CPRD_AURUM"
"472452010","Graves' disease","C020.12","353295004","131542","CPRD_AURUM"
"905741000006112","[RFC] Hyperthyroidism","","905741000006108","923","CPRD_AURUM"
"292331012","Toxic diffuse goitre NOS","C020z00","267374005","549","CPRD_AURUM"
"292346017","Toxic nodular goitre unspecified","C023.00","57777000","1196","CPRD_AURUM"
"292361016","Thyrotoxicosis of other specified origin with no crisis","C02y000","90739004","233","CPRD_AURUM"
"292365013","Thyrotoxicosis of other specified origin NOS","C02yz00","90739004","265","CPRD_AURUM"
"292366014","Thyrotoxicosis without mention of goitre or other cause","C02z.00","90739004","42143","CPRD_AURUM"
"398782015","Thyrotoxicosis of other specified origin","C02y.00","90739004","640","CPRD_AURUM"
"881371000006111","Thyrotoxicosis +/- goitre","C02..99","286909009","4207","CPRD_AURUM"
"2922491000006114","Thyrotoxicosis with toxic multinodular goiter","","26389007","0","CPRD_AURUM"
"3700961000006117","Thyrotoxicosis with toxic single thyroid nodule","","73869005","5","CPRD_AURUM"
"3627511000006113","Toxic uninodular goitre with thyrotoxic storm","","69329005","0","CPRD_AURUM"
"2922461000006118","Toxic multinodular goiter","","26389007","0","CPRD_AURUM"
"3918281000006110","Thyrotoxicosis from ectopic thyroid tissue","","87232008","0","CPRD_AURUM"
"2922521000006111","Toxic multinodular thyroid goiter","","26389007","0","CPRD_AURUM"
"5500041000006112","Thyrotoxicosis with diffuse goitre","","267374005","2","CPRD_AURUM"
"3700971000006112","Thyrotoxicosis due to uninodular goitre","","73869005","0","CPRD_AURUM"
"3511891000006110","Toxic multinodular goiter with thyrotoxic storm","","62278002","0","CPRD_AURUM"
"4757781000006116","Hyperthyroidism due to ectopic thyroid tissue","","190255006","0","CPRD_AURUM"
"3438831000006118","Toxic adenomatous goitre","","57777000","0","CPRD_AURUM"
"5720991000006112","Thyrotoxicosis with or without goitre","","286909009","27","CPRD_AURUM"
"4539511000006111","History of hyperthyroidism","","161442007","0","CPRD_AURUM"
"3511881000006112","Toxic multinodular goiter with thyrotoxic crisis","","62278002","0","CPRD_AURUM"
"3613541000006112","Thyrotoxic myopathy","","68437005","1","CPRD_AURUM"
"5581801000006112","Graves' ophthalmopathy","","276177000","13","CPRD_AURUM"
"3438791000006113","Toxic nodular goiter","","57777000","1","CPRD_AURUM"
"5500101000006114","Toxic diffuse thyroid goitre","","267374005","0","CPRD_AURUM"
"2922501000006118","Thyrotoxicosis due to multinodular goitre","","26389007","5","CPRD_AURUM"
"5112881000006118","Graves' dermopathy","","237825005","0","CPRD_AURUM"
"2922511000006115","Thyrotoxicosis with toxic multinodular goitre","","26389007","0","CPRD_AURUM"
"3627481000006117","Toxic uninodular goitre with thyrotoxic crisis","","69329005","0","CPRD_AURUM"
"5581851000006111","Graves' eye disease","","276177000","0","CPRD_AURUM"
"5500051000006114","Diffuse toxic goitre","","267374005","0","CPRD_AURUM"
"3511901000006114","Toxic multinodular goitre with thyrotoxic storm","","62278002","0","CPRD_AURUM"
"3700991000006113","Toxic uninodular thyroid goitre","","73869005","0","CPRD_AURUM"
"292347014","Toxic nodular goitre unspecified with no crisis","C023000","57777000","81","CPRD_AURUM"
"292350012","Toxic nodular goitre unspecified with crisis","C023100","57777000","7","CPRD_AURUM"
"292342015","Toxic multinodular goitre with crisis","C022100","62278002","11","CPRD_AURUM"
"292335015","Toxic uninodular goitre with crisis","C021100","69329005","2","CPRD_AURUM"
"2548990010","Hyperthyroidism resolved","212P.00","416477006","823","CPRD_AURUM"
"292334016","Toxic uninodular goitre with no crisis","C021000","190244006","50","CPRD_AURUM"
"292339014","Toxic multinodular goitre with no crisis","C022000","190247004","316","CPRD_AURUM"
"292357010","Thyrotoxicosis from ectopic thyroid nodule NOS","C024z00","87232008","20","CPRD_AURUM"
"292362011","Thyrotoxicosis of other specified origin with crisis","C02y100","90739004","40","CPRD_AURUM"
"2966801000006110","Thyrotoxic crisis","","29028009","0","CPRD_AURUM"
"4757741000006110","Toxic multinodular goiter with no crisis","","190247004","0","CPRD_AURUM"
"3918261000006117","Hyperthyroidism due to ectopic thyroid nodule","","87232008","2","CPRD_AURUM"
"292338018","Toxic uninodular goitre NOS","C021z00","73869005","35","CPRD_AURUM"
"292343013","Toxic multinodular goitre NOS","C022z00","26389007","833","CPRD_AURUM"
"507481016","Thyrotoxicosis from ectopic thyroid nodule","C024.00","87232008","182","CPRD_AURUM"
