"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"3704012","Clark melanoma level 4","4M73.00","1556006","112","CPRD_AURUM"
"27148012","Clark melanoma level 5","4M74.00","16034002","16","CPRD_AURUM"
"84190018","Clark melanoma level 2","4M71.00","50542000","77","CPRD_AURUM"
"155060012","Malignant melanoma of skin","B32..00","93655004","205416","CPRD_AURUM"
"155458017","Malignant neoplasm of perianal skin","B335900","93956001","196","CPRD_AURUM"
"155517014","Malignant neoplasm of skin of ankle","B337500","94008001","95","CPRD_AURUM"
"155521019","Malignant neoplasm of skin of breast","B335200","94012007","330","CPRD_AURUM"
"155522014","Malignant neoplasm of skin of buttock","B335800","94013002","31","CPRD_AURUM"
"155525011","Malignant neoplasm of skin of chin","B333100","94016005","317","CPRD_AURUM"
"155529017","Malignant neoplasm of skin of eyebrow","B333200","94020009","351","CPRD_AURUM"
"155533012","Malignant neoplasm of skin of finger","B336400","94023006","104","CPRD_AURUM"
"155534018","Malignant neoplasm of skin of foot","B337700","94024000","203","CPRD_AURUM"
"155536016","Malignant neoplasm of skin of forehead","B333300","94026003","2952","CPRD_AURUM"
"155537013","Malignant neoplasm of skin of groin","B335500","94027007","51","CPRD_AURUM"
"155538015","Malignant neoplasm of skin of hand","B336300","94028002","458","CPRD_AURUM"
"155539011","Malignant neoplasm of skin of hip","B337000","94029005","24","CPRD_AURUM"
"155540013","Malignant neoplasm of skin of knee","B337200","94030000","66","CPRD_AURUM"
"155542017","Malignant neoplasm of skin of lip","B330.00","94032008","1948","CPRD_AURUM"
"155545015","Malignant neoplasm of skin of neck","B334100","94034009","1238","CPRD_AURUM"
"155552018","Malignant neoplasm of skin of thigh","B337100","94041003","353","CPRD_AURUM"
"156699010","Secondary malignant neoplasm of skin of breast","B582600","94544002","155","CPRD_AURUM"
"156747019","Secondary malignant neoplasm of skin of neck","B582200","94566009","71","CPRD_AURUM"
"156765015","Secondary malignant neoplasm of skin of trunk","B582300","94575006","136","CPRD_AURUM"
"156777013","Secondary malignant neoplasm of skin","B582.00","94579000","1045","CPRD_AURUM"
"173816012","Overlapping malignant melanoma of skin","B32y000","109267002","2","CPRD_AURUM"
"251569011","H/O Malignant melanoma","1425000","161432005","6724","CPRD_AURUM"
"274480013","Excision of melanoma","7G03J00","177281002","28060","CPRD_AURUM"
"289009011","Malignant melanoma of lip","B320.00","188030005","161","CPRD_AURUM"
"289011019","Malignant melanoma of ear and external auricular canal","B322.00","188032002","191","CPRD_AURUM"
